id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
crypto-com-chain,cro,Cronos,0.100942,3892137385,0.00710188,7.5681,25281914,2026-01-03T06:27:40.387Z
uniswap,uni,Uniswap,6.0,3786257309,0.220425,3.81228,305662100,2026-01-03T06:27:36.804Z
paypal-usd,pyusd,PayPal USD,1.001,3625062499,0.00134369,0.1344,164584287,2026-01-03T06:27:33.475Z
polkadot,dot,Polkadot,2.15,3559213357,0.153907,7.701,295492730,2026-01-03T06:27:33.894Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3481494203,0.00035286,0.02911,44512190,2026-01-03T06:27:41.262Z
usd1-wlfi,usd1,USD1,1.001,3329789342,0.00100878,0.1009,1182142252,2026-01-03T06:27:36.936Z
mantle,mnt,Mantle,1.012,3293928183,0.03581537,3.67042,63991466,2026-01-03T06:27:31.987Z
rain,rain,Rain,0.00802384,2729948586,-5.7013445957703e-05,-0.70554,66383040,2026-01-03T06:27:37.943Z
memecore,m,MemeCore,1.54,2637551362,-0.012970175117151594,-0.8361,15249419,2026-01-03T06:27:32.077Z
pepe,pepe,Pepe,6.11e-06,2570523956,9.574e-07,18.58639,1747891667,2026-01-03T06:27:33.760Z
aave,aave,Aave,166.69,2522504897,16.24,10.79739,321561961,2026-01-03T06:27:38.295Z
bitget-token,bgb,Bitget Token,3.55,2486650655,0.058783,1.68215,42067738,2026-01-03T06:27:39.266Z
bittensor,tao,Bittensor,254.98,2457340495,17.09,7.182,145629084,2026-01-03T06:27:39.331Z
okb,okb,OKB,113.14,2375780825,2.26,2.03792,26804218,2026-01-03T06:27:34.566Z
tether-gold,xaut,Tether Gold,4329.82,2259303264,-58.85557101406084,-1.34108,328247229,2026-01-03T06:27:36.025Z
near,near,NEAR Protocol,1.71,2199557245,0.070088,4.27316,175956997,2026-01-03T06:27:32.779Z
falcon-finance,usdf,Falcon USD,0.99721,2165098594,0.00131254,0.13179,2485084,2026-01-03T06:27:41.348Z
ethereum-classic,etc,Ethereum Classic,12.61,1955563592,0.516414,4.27034,68974395,2026-01-03T06:27:41.407Z
jito-staked-sol,jitosol,Jito Staked SOL,165.29,1888745346,5.92,3.7157,13882542,2026-01-03T06:27:31.212Z
binance-peg-weth,weth,Binance-Peg WETH,3111.88,1883237640,94.57,3.1343,53105803,2026-01-03T06:27:39.402Z
ethena,ena,Ethena,0.240667,1854182180,0.01906254,8.60205,239369778,2026-01-03T06:27:41.421Z
aster-2,aster,Aster,0.750668,1786091971,0.03891867,5.46803,210900552,2026-01-03T06:27:38.700Z
pi-network,pi,Pi Network,0.210394,1765689575,0.00547142,2.66999,16004681,2026-01-03T06:27:33.557Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1743549013,0.0,0.0,0.0,2026-01-03T06:25:01.812Z
internet-computer,icp,Internet Computer,3.16,1728240134,0.143833,4.76977,91490306,2026-01-03T06:27:30.935Z
hash-2,hash,Provenance Blockchain,0.03119044,1653312124,0.00346871,12.51262,27610,2026-01-03T06:27:42.140Z
wrapped-solana,sol,Wrapped SOL,131.93,1619964415,4.62,3.62928,601775128,2026-01-03T06:27:37.924Z
pax-gold,paxg,PAX Gold,4337.45,1617204782,-47.80811224505669,-1.0902,192400765,2026-01-03T06:27:33.445Z
worldcoin-wld,wld,Worldcoin,0.593486,1571650155,0.067395,12.81049,160991852,2026-01-03T06:27:37.310Z
htx-dao,htx,HTX DAO,1.66e-06,1546837800,1.7459e-08,1.06181,9258776,2026-01-03T06:27:30.527Z
hashnote-usyc,usyc,Circle USYC,1.11,1536306794,,,55543,2026-01-01T23:35:06.986Z
global-dollar,usdg,Global Dollar,0.999657,1529820825,9.736e-05,0.00974,27170321,2026-01-03T06:27:41.917Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.66,1529316635,0.088277,1.92953,25153556,2026-01-03T06:27:31.315Z
midnight-3,night,Midnight,0.091227,1509351194,0.00395444,4.53113,43701790,2026-01-03T06:27:32.334Z
kucoin-shares,kcs,KuCoin,11.0,1454324556,0.160199,1.47819,3759113,2026-01-03T06:27:31.349Z
aptos,apt,Aptos,1.91,1427129737,0.052071,2.80452,251775475,2026-01-03T06:27:38.707Z
sky,sky,Sky,0.061714,1415354649,0.0002029,0.32986,12813418,2026-01-03T06:27:34.928Z
binance-staked-sol,bnsol,Binance Staked SOL,143.93,1400069153,4.91,3.53173,8418210,2026-01-03T06:27:39.136Z
pump-fun,pump,Pump.fun,0.00233582,1380609149,0.00013502,6.13493,146260862,2026-01-03T06:27:34.088Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1371994077,0.00011109,0.00971,3894464,2026-01-03T06:27:35.747Z
ripple-usd,rlusd,Ripple USD,0.999877,1345639764,7.731e-05,0.00773,97042295,2026-01-03T06:27:34.416Z
ondo-finance,ondo,Ondo,0.426522,1344427660,0.0336457,8.56394,81527563,2026-01-03T06:27:33.183Z
bfusd,bfusd,BFUSD,0.999363,1319139924,0.00076206,0.07631,22897244,2026-01-03T06:27:39.010Z
rocket-pool-eth,reth,Rocket Pool ETH,3588.46,1293081577,105.87,3.04011,2044945,2026-01-03T06:27:34.676Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999707,1288599901,1.97e-05,0.00197,112886417,2026-01-03T06:27:39.391Z
wbnb,wbnb,Wrapped BNB,876.43,1265962412,11.42,1.32046,319209531,2026-01-03T06:27:37.543Z
gatechain-token,gt,Gate,10.52,1233134323,0.199265,1.93161,2420725,2026-01-03T06:27:41.783Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.115579,1223265799,0.00774418,7.18151,80078068,2026-01-03T06:27:33.872Z
kaspa,kas,Kaspa,0.04566921,1222610739,0.00143468,3.24335,19989663,2026-01-03T06:27:40.736Z
arbitrum,arb,Arbitrum,0.210413,1205180364,0.00944431,4.6994,97367057,2026-01-03T06:27:38.769Z
quant-network,qnt,Quant,81.2,1182439481,4.24,5.51515,19383774,2026-01-03T06:27:39.646Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3301.43,1153851770,99.2,3.09779,63079,2026-01-03T06:27:31.207Z
algorand,algo,Algorand,0.128653,1138414432,0.00723474,5.95853,61411384,2026-01-03T06:27:38.482Z
filecoin,fil,Filecoin,1.53,1120381074,0.065009,4.44929,215918634,2026-01-03T06:27:41.572Z
cosmos,atom,Cosmos Hub,2.24,1089330175,0.136814,6.5154,49869294,2026-01-03T06:27:40.583Z
vechain,vet,VeChain,0.01189749,1024298789,0.00082153,7.41728,25576517,2026-01-03T06:27:37.522Z
janus-henderson-anemoy-aaa-clo-fund,jaaa,Janus Henderson Anemoy AAA CLO Fund,1.02,1021015553,0.0,0.0,0.0,2026-01-03T06:25:05.529Z
bridged-wrapped-lido-staked-ether-scroll,wsteth,Bridged Wrapped Lido Staked Ether (Scroll),3798.57,1019920535,115.1,3.12472,3220.44,2026-01-03T06:27:39.585Z
official-trump,trump,Official Trump,5.07,1015661097,0.207161,4.25762,266666102,2026-01-03T06:27:33.264Z
xdce-crowd-sale,xdc,XDC Network,0.05307,1013031103,0.00190448,3.72215,29675366,2026-01-03T06:27:37.462Z
