id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),1.0,8985569234,9.6e-06,0.00096,860167450,2025-12-07T08:17:44.850Z
leo-token,leo,LEO Token,9.65,8899758402,0.062585,0.65266,344518,2025-12-07T08:17:44.793Z
weth,weth,WETH,3029.03,8476696118,-2.9088610465914826,-0.09594,151526492,2025-12-07T08:17:45.037Z
hyperliquid,hype,Hyperliquid,30.18,8246193120,-0.863152478354575,-2.78057,143195977,2025-12-07T08:17:44.162Z
stellar,xlm,Stellar,0.239854,7768268900,0.00070723,0.29573,72144283,2025-12-07T08:17:44.490Z
wrapped-eeth,weeth,Wrapped eETH,3279.74,7741306644,0.229356,0.00699,12761900,2025-12-07T08:17:44.931Z
monero,xmr,Monero,385.45,7117780063,-7.506889755278053,-1.91036,103257905,2025-12-07T08:17:44.516Z
ethena-usde,usde,Ethena USDe,0.999133,6702244170,-0.000280142384476934,-0.02803,77956849,2025-12-07T08:17:47.167Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,89268,6480299554,-270.6331135986984,-0.30225,125205596,2025-12-07T08:17:44.527Z
litecoin,ltc,Litecoin,82.2,6304584744,2.07,2.5786,375747881,2025-12-07T08:17:44.556Z
sui,sui,Sui,1.57,5876556621,0.05305,3.49113,570727151,2025-12-07T08:17:45.326Z
avalanche-2,avax,Avalanche,13.37,5745781815,0.155097,1.17338,271353720,2025-12-07T08:17:44.405Z
hedera-hashgraph,hbar,Hedera,0.134216,5707509482,0.00097767,0.73378,92335001,2025-12-07T08:17:44.293Z
zcash,zec,Zcash,338.88,5572907031,-13.473352848998843,-3.82386,656436385,2025-12-07T08:17:44.221Z
shiba-inu,shib,Shiba Inu,8.42e-06,4969941772,7.2939e-08,0.87335,101585676,2025-12-07T08:17:44.830Z
dai,dai,Dai,0.999744,4337241784,0.00042995,0.04302,60272598,2025-12-07T08:17:44.317Z
susds,susds,sUSDS,1.078,4214617899,-0.000223996001818882,-0.02077,3953380,2025-12-07T08:17:44.931Z
world-liberty-financial,wlfi,World Liberty Financial,0.148245,4048093477,-0.001463285478480236,-0.97743,67124681,2025-12-07T08:17:45.036Z
usdt0,usdt0,USDT0,0.999932,3950166956,-0.000327917799400224,-0.03278,104487333,2025-12-07T08:17:44.909Z
the-open-network,ton,Toncoin,1.58,3875576234,-0.000173058337627374,-0.01094,65405319,2025-12-07T08:17:44.923Z
crypto-com-chain,cro,Cronos,0.103282,3864332209,-0.001035680330520691,-0.99282,10908724,2025-12-07T08:17:44.232Z
paypal-usd,pyusd,PayPal USD,0.999747,3845780549,-0.000223650235528949,-0.02237,42804639,2025-12-07T08:17:44.244Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3666677217,8.595e-05,0.00712,26760551,2025-12-07T08:17:47.175Z
uniswap,uni,Uniswap,5.56,3510841612,0.074107,1.34982,184263990,2025-12-07T08:17:44.774Z
polkadot,dot,Polkadot,2.12,3493011923,0.01686974,0.80149,131324048,2025-12-07T08:17:44.845Z
mantle,mnt,Mantle,1.071,3487881635,0.00650077,0.61059,62953866,2025-12-07T08:17:44.435Z
aave,aave,Aave,189.04,2870437955,5.38,2.93168,168428666,2025-12-07T08:17:44.625Z
usd1-wlfi,usd1,USD1,0.99894,2725254927,-0.000189327448906651,-0.01895,203591445,2025-12-07T08:17:44.684Z
bittensor,tao,Bittensor,281.47,2705941428,3.79,1.36321,67455290,2025-12-07T08:17:44.468Z
bitget-token,bgb,Bitget Token,3.53,2472522183,0.055353,1.59204,46256574,2025-12-07T08:17:44.284Z
okb,okb,OKB,106.99,2252147644,2.16,2.0598,34302788,2025-12-07T08:17:44.621Z
canton-network,cc,Canton,0.062419,2238391721,0.00189914,3.13805,18412494,2025-12-07T08:17:44.579Z
tether-gold,xaut,Tether Gold,4211.45,2194215771,16.57,0.39512,211118555,2025-12-07T08:17:44.620Z
falcon-finance,usdf,Falcon USD,0.999082,2188787669,0.00017625,0.01764,505911,2025-12-07T08:17:47.731Z
near,near,NEAR Protocol,1.7,2186934043,0.02025144,1.20352,142813153,2025-12-07T08:17:44.537Z
memecore,m,MemeCore,1.26,2152202412,-0.06152393008095913,-4.66299,12425875,2025-12-07T08:17:44.580Z
ethereum-classic,etc,Ethereum Classic,13.23,2047963638,0.03816321,0.28938,41454921,2025-12-07T08:17:47.230Z
aster-2,aster,Aster,0.967709,2035327665,-0.03238926840947509,-3.23861,161347529,2025-12-07T08:17:45.063Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T08:15:06.931Z
ethena,ena,Ethena,0.259106,2000636944,-0.000663200977871259,-0.2553,131998177,2025-12-07T08:17:47.041Z
pepe,pepe,Pepe,4.49e-06,1891992359,1.31757e-07,3.02255,220135164,2025-12-07T08:17:44.668Z
internet-computer,icp,Internet Computer,3.47,1886821862,-0.03210400986930706,-0.91547,50066048,2025-12-07T08:17:44.902Z
jito-staked-sol,jitosol,Jito Staked SOL,164.36,1865193762,-0.9626855302709032,-0.58231,8470230,2025-12-07T08:17:44.680Z
pi-network,pi,Pi Network,0.221503,1850164043,-0.005920364346269441,-2.60323,8500064,2025-12-07T08:17:44.926Z
binance-peg-weth,weth,Binance-Peg WETH,3029.97,1837135980,0.936613,0.03092,28554847,2025-12-07T08:17:44.877Z
rain,rain,Rain,0.00749002,1780013097,2.284e-05,0.30581,23903590,2025-12-07T08:17:45.138Z
pump-fun,pump,Pump.fun,0.00297266,1758627985,5.672e-05,1.94523,114331149,2025-12-07T08:17:44.663Z
wrapped-solana,sol,Wrapped SOL,131.94,1672861220,-0.7104545569584673,-0.5356,417699237,2025-12-07T08:17:45.373Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1672404603,-0.010107634217274786,-0.21809,12785874,2025-12-07T08:17:44.569Z
htx-dao,htx,HTX DAO,1.65e-06,1535387175,-1.7770856383e-08,-1.06516,10574256,2025-12-07T08:17:44.419Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486209801,0.00032565,0.02857,4032101,2025-12-07T08:17:44.551Z
ondo-finance,ondo,Ondo,0.463485,1465821638,-2.8516171509674e-05,-0.00615,30588345,2025-12-07T08:17:45.514Z
pax-gold,paxg,PAX Gold,4213.22,1431415711,0.213427,0.00507,41404176,2025-12-07T08:17:44.620Z
hash-2,hash,Provenance Blockchain,0.02704488,1406053543,-0.001811806122052815,-6.27864,2862.16,2025-12-07T08:17:44.630Z
worldcoin-wld,wld,Worldcoin,0.578723,1383139641,0.00078779,0.13631,56933349,2025-12-07T08:17:45.016Z
global-dollar,usdg,Global Dollar,0.999833,1368215938,2.954e-05,0.00295,7803395,2025-12-07T08:17:44.987Z
kaspa,kas,Kaspa,0.050952,1366266081,-0.001481916663210334,-2.82624,19332922,2025-12-07T08:17:45.116Z
bfusd,bfusd,BFUSD,0.999351,1319131311,-7.3255564286723e-05,-0.00733,7219276,2025-12-07T08:17:44.456Z
kucoin-shares,kcs,KuCoin,10.13,1314143548,0.080734,0.80362,3164159,2025-12-07T08:17:44.508Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,89.58,1304568694,-0.2864762343967726,-0.31879,15847656,2025-12-07T08:17:44.809Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302173894,0.00102764,0.09288,1410300,2025-12-07T08:17:44.484Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122708,1299509346,0.00235203,1.95423,51852222,2025-12-07T08:17:44.752Z
ripple-usd,rlusd,Ripple USD,0.999445,1292323982,-0.000147812461312569,-0.01479,30495231,2025-12-07T08:17:46.798Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999825,1288787409,5.852e-05,0.00585,136989581,2025-12-07T08:17:44.887Z
rocket-pool-eth,reth,Rocket Pool ETH,3484.39,1275234868,-3.577954702464922,-0.10258,1196655,2025-12-07T08:17:46.993Z
aptos,apt,Aptos,1.72,1266922359,-0.004034677370473583,-0.2337,220144708,2025-12-07T08:17:44.837Z
sky,sky,Sky,0.052765,1211636616,-0.000339723459905232,-0.63973,8786366,2025-12-07T08:17:47.134Z
wbnb,wbnb,Wrapped BNB,889.75,1202876214,7.3,0.82684,204638486,2025-12-07T08:17:45.428Z
gatechain-token,gt,Gate,10.23,1201808208,0.109384,1.08106,1254695,2025-12-07T08:17:44.799Z
algorand,algo,Algorand,0.133553,1180507464,0.00088273,0.66535,36540799,2025-12-07T08:17:45.050Z
arbitrum,arb,Arbitrum,0.207452,1168369549,0.00463592,2.28578,80872721,2025-12-07T08:17:45.695Z
official-trump,trump,Official Trump,5.69,1139837034,-0.020807274524925035,-0.36424,155029505,2025-12-07T08:17:45.155Z
binance-staked-sol,bnsol,Binance Staked SOL,143.21,1131488813,-1.065779985835178,-0.73872,1362484,2025-12-07T08:17:44.805Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3206.69,1091794833,-5.081869690696749,-0.15823,101452,2025-12-07T08:17:44.984Z
vechain,vet,VeChain,0.0126094,1085455031,-2.7258996063911e-05,-0.21571,16239229,2025-12-07T08:17:44.989Z
filecoin,fil,Filecoin,1.48,1078132026,0.00619911,0.4194,66631234,2025-12-07T08:17:48.329Z
cosmos,atom,Cosmos Hub,2.22,1068213829,0.00922114,0.4179,27596493,2025-12-07T08:17:45.235Z
usdtb,usdtb,USDtb,0.999934,1049039503,-0.000156003805829252,-0.0156,64529,2025-12-07T08:17:44.569Z
ignition-fbtc,fbtc,Function FBTC,89310,1048140964,85.95,0.09633,19599.54,2025-12-07T08:17:45.131Z
flare-networks,flr,Flare,0.01301551,1045496437,3.4e-06,0.02613,3449923,2025-12-07T08:17:44.738Z
