id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
litecoin,ltc,Litecoin,76.72,5881522690,-1.1008531272992172,-1.41463,329111784,2025-12-21T23:55:28.526Z
sui,sui,Sui,1.45,5407814224,-0.006720038909469483,-0.46229,443530120,2025-12-21T23:55:28.172Z
avalanche-2,avax,Avalanche,12.15,5209025001,-0.05528180982875597,-0.45309,205917952,2025-12-21T23:55:27.891Z
hedera-hashgraph,hbar,Hedera,0.111948,4788379177,-0.001726032059220658,-1.5184,89751289,2025-12-21T23:55:28.224Z
susds,susds,sUSDS,1.079,4750930601,0.00744137,0.69437,9012224,2025-12-21T23:55:27.612Z
usdt0,usdt0,USDT0,0.999686,4304036521,0.00010063,0.01007,151962470,2025-12-21T23:55:28.327Z
shiba-inu,shib,Shiba Inu,7.28e-06,4286795769,-1.54906560158e-07,-2.08376,80843143,2025-12-21T23:55:28.318Z
dai,dai,Dai,0.999765,4255315192,0.00026091,0.0261,79538166,2025-12-21T23:55:27.780Z
paypal-usd,pyusd,PayPal USD,0.999735,3878571822,0.00011896,0.0119,42147421,2025-12-21T23:55:27.655Z
uniswap,uni,Uniswap,6.14,3863198255,-0.10500817257790196,-1.68081,676893097,2025-12-21T23:55:27.997Z
mantle,mnt,Mantle,1.17,3817942273,-0.01767644064174667,-1.48327,91657813,2025-12-21T23:55:27.780Z
crypto-com-chain,cro,Cronos,0.095762,3691894076,-0.000177639841891661,-0.18516,10967922,2025-12-21T23:55:28.543Z
world-liberty-financial,wlfi,World Liberty Financial,0.134353,3660503811,4.293e-05,0.03197,54883581,2025-12-21T23:55:28.894Z
canton-network,cc,Canton,0.098257,3576663888,-0.003634721041278113,-3.56724,35865000,2025-12-21T23:55:27.599Z
the-open-network,ton,Toncoin,1.46,3575939405,-0.02808697385404213,-1.88843,72033614,2025-12-21T23:55:28.059Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3428608787,-0.000402950207702979,-0.03328,27154831,2025-12-21T23:55:27.676Z
polkadot,dot,Polkadot,1.8,2961627281,-0.030527898848826007,-1.66605,120906913,2025-12-21T23:55:28.295Z
usd1-wlfi,usd1,USD1,0.999113,2742955081,0.00011613,0.01162,261808937,2025-12-21T23:55:28.119Z
rain,rain,Rain,0.00759519,2577996223,-5.885383836023e-05,-0.76892,25465021,2025-12-21T23:55:27.729Z
memecore,m,MemeCore,1.48,2532724288,0.128042,9.44227,14916312,2025-12-21T23:55:28.075Z
aave,aave,Aave,165.11,2498940378,-14.849266704835259,-8.25126,382465955,2025-12-21T23:55:27.985Z
bitget-token,bgb,Bitget Token,3.49,2445064798,0.03535482,1.02309,41347895,2025-12-21T23:55:27.623Z
tether-gold,xaut,Tether Gold,4348.65,2268473252,-3.6224369916690193,-0.08323,130174407,2025-12-21T23:55:27.838Z
okb,okb,OKB,106.83,2243269312,-0.6867764240674035,-0.63879,14646768,2025-12-21T23:55:28.396Z
falcon-finance,usdf,Falcon USD,0.998287,2219609571,1.573e-05,0.00158,878936,2025-12-21T23:55:28.328Z
bittensor,tao,Bittensor,221.34,2123716050,-5.454143481785451,-2.40489,66071938,2025-12-21T23:55:27.724Z
near,near,NEAR Protocol,1.51,1933066355,-0.012759217427555702,-0.83849,124458378,2025-12-21T23:55:28.183Z
ethereum-classic,etc,Ethereum Classic,12.2,1888923983,-0.15590798093844427,-1.26154,38061784,2025-12-21T23:55:27.938Z
midnight-3,night,Midnight,0.112438,1857919680,0.03351856,42.47201,5652840438,2025-12-21T23:55:27.796Z
binance-peg-weth,weth,Binance-Peg WETH,3003.41,1815406555,23.18,0.77763,26994276,2025-12-21T23:55:27.794Z
jito-staked-sol,jitosol,Jito Staked SOL,157.42,1811668892,0.31197,0.19857,8245251,2025-12-21T23:55:28.214Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1745899705,0.0,0.0,0.0,2025-12-21T23:55:04.871Z
pi-network,pi,Pi Network,0.206667,1726839455,-0.002624850384869065,-1.25416,11292688,2025-12-21T23:55:27.708Z
pepe,pepe,Pepe,4.02e-06,1690153475,-5.5037025334e-08,-1.35022,238743661,2025-12-21T23:55:28.486Z
aster-2,aster,Aster,0.710078,1683348366,-0.012741986047024811,-1.76282,157184020,2025-12-21T23:55:28.550Z
internet-computer,icp,Internet Computer,3.05,1663440448,-0.375256741594042,-10.97026,114069767,2025-12-21T23:55:28.577Z
hash-2,hash,Provenance Blockchain,0.03152479,1656340909,0.00099926,3.27352,1016.44,2025-12-21T23:55:28.365Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1630545461,0.00021422,0.01875,4308817,2025-12-21T23:55:27.970Z
ethena,ena,Ethena,0.210707,1620397954,-0.001638759066770412,-0.77174,105399070,2025-12-21T23:55:27.883Z
wrapped-solana,sol,Wrapped SOL,126.05,1567298767,0.333536,0.2653,291379283,2025-12-21T23:55:29.350Z
htx-dao,htx,HTX DAO,1.67e-06,1550900939,2.0154e-08,1.22354,8133422,2025-12-21T23:55:28.640Z
pax-gold,paxg,PAX Gold,4364.89,1530653529,13.67,0.31427,42960809,2025-12-21T23:55:27.885Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.54,1530310091,0.00592192,0.13058,25038275,2025-12-21T23:55:28.392Z
sky,sky,Sky,0.06591,1510388009,0.00289061,4.58683,16630576,2025-12-21T23:55:27.974Z
global-dollar,usdg,Global Dollar,0.999839,1502273735,-5.5899449961205e-05,-0.00559,12336148,2025-12-21T23:55:27.961Z
hashnote-usyc,usyc,Circle USYC,1.11,1432259773,,,222175,2025-12-19T17:40:50.064Z
kucoin-shares,kcs,KuCoin,10.87,1410944503,0.115538,1.07435,3212822,2025-12-21T23:55:28.214Z
ripple-usd,rlusd,Ripple USD,0.999555,1358539812,-0.000235332088777573,-0.02354,24799815,2025-12-21T23:55:27.979Z
bfusd,bfusd,BFUSD,0.999206,1318961222,8.628e-05,0.00864,9630846,2025-12-21T23:55:27.779Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,1289001647,0.0003837,0.03838,388743534,2025-12-21T23:55:28.565Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1282929751,0.00016375,0.01478,360602,2025-12-21T23:55:28.327Z
worldcoin-wld,wld,Worldcoin,0.511971,1264909443,-0.01112261134891146,-2.12631,73039785,2025-12-21T23:55:27.952Z
rocket-pool-eth,reth,Rocket Pool ETH,3462.74,1254329811,33.9,0.98856,3367703,2025-12-21T23:55:27.461Z
kaspa,kas,Kaspa,0.04681214,1253404977,0.00186788,4.156,29512637,2025-12-21T23:55:27.865Z
ondo-finance,ondo,Ondo,0.390509,1233675936,-0.008365140224669831,-2.09719,40194129,2025-12-21T23:55:28.014Z
gatechain-token,gt,Gate,10.28,1203744662,-0.001964052507217318,-0.01911,2686461,2025-12-21T23:55:28.493Z
binance-staked-sol,bnsol,Binance Staked SOL,137.34,1197311159,0.388515,0.28368,768991,2025-12-21T23:55:27.975Z
wbnb,wbnb,Wrapped BNB,858.33,1189381256,5.73,0.67237,68603211,2025-12-21T23:55:28.804Z
aptos,apt,Aptos,1.58,1182486969,-0.03124298874239151,-1.93846,176920356,2025-12-21T23:55:28.502Z
pump-fun,pump,Pump.fun,0.0019791,1166871573,1.399e-05,0.71198,56939166,2025-12-21T23:55:28.177Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.10752,1134373705,-0.002862798071363484,-2.59351,39141295,2025-12-21T23:55:28.670Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3183.25,1125288344,28.87,0.91539,16728.31,2025-12-21T23:55:27.817Z
quant-network,qnt,Quant,77.13,1121768519,1.65,2.18112,16546130,2025-12-21T23:55:28.705Z
arbitrum,arb,Arbitrum,0.186018,1062923425,-0.003502392867327536,-1.84803,75277147,2025-12-21T23:55:28.232Z
official-trump,trump,Official Trump,5.07,1012936320,-0.023206950234567536,-0.45597,140564479,2025-12-21T23:55:28.229Z
ignition-fbtc,fbtc,Function FBTC,89172,1001123161,920.41,1.04294,20083,2025-12-21T23:55:27.813Z
lombard-staked-btc,lbtc,Lombard Staked BTC,88720,991308487,349.86,0.39591,2379864,2025-12-21T23:55:28.611Z
algorand,algo,Algorand,0.111496,984895599,-0.003244905285927246,-2.82804,22435173,2025-12-21T23:55:28.151Z
solv-btc,solvbtc,Solv Protocol BTC,88356,981216632,165.9,0.18812,58972,2025-12-21T23:55:28.500Z
cosmos,atom,Cosmos Hub,1.94,939036254,-0.0402484174172093,-2.03268,24952249,2025-12-21T23:55:28.492Z
filecoin,fil,Filecoin,1.28,929737976,-0.09772401565222721,-7.10746,86724081,2025-12-21T23:55:28.166Z
