id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
aster-2,aster,Aster,0.955505,2002053383,-0.03516097455918432,-3.54923,159333549,2025-12-07T09:32:07.326Z
ethena,ena,Ethena,0.258069,1988123759,-0.000189458749339122,-0.07336,132369538,2025-12-07T09:32:09.403Z
pepe,pepe,Pepe,4.46e-06,1877119071,9.5437e-08,2.18444,220666197,2025-12-07T09:32:12.316Z
internet-computer,icp,Internet Computer,3.44,1863939030,-0.05193353296452807,-1.48527,47420971,2025-12-07T09:32:13.512Z
jito-staked-sol,jitosol,Jito Staked SOL,164.21,1863185377,-0.8766085185026498,-0.53099,8925894,2025-12-07T09:32:14.077Z
pi-network,pi,Pi Network,0.221593,1848156944,-0.004800645450158958,-2.12048,10967235,2025-12-07T09:32:12.250Z
binance-peg-weth,weth,Binance-Peg WETH,3031.27,1834009301,2.61,0.0862,27511590,2025-12-07T09:32:07.858Z
rain,rain,Rain,0.00757466,1800433921,0.00010498,1.4054,23804302,2025-12-07T09:32:12.745Z
pump-fun,pump,Pump.fun,0.00294989,1739356435,6.026e-05,2.08532,109881157,2025-12-07T09:32:12.752Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1671298892,-0.00726274044677222,-0.15685,11613655,2025-12-07T09:32:14.161Z
wrapped-solana,sol,Wrapped SOL,131.65,1669923534,-0.7304286785135616,-0.55175,407769676,2025-12-07T09:32:03.904Z
htx-dao,htx,HTX DAO,1.65e-06,1534135937,-1.9522817959e-08,-1.16983,10264149,2025-12-07T09:32:12.425Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486080834,3.546e-05,0.00311,4236779,2025-12-07T09:32:00.985Z
ondo-finance,ondo,Ondo,0.462183,1460830830,-0.00172838241521639,-0.37257,30320954,2025-12-07T09:32:11.688Z
pax-gold,paxg,PAX Gold,4213.71,1431605368,-0.19677411561588087,-0.00467,38272953,2025-12-07T09:32:12.178Z
hash-2,hash,Provenance Blockchain,0.02691546,1399379686,-0.001979206118509741,-6.84973,2846.81,2025-12-07T09:32:11.732Z
worldcoin-wld,wld,Worldcoin,0.57554,1373584346,-7.2706381907928e-05,-0.01263,56684593,2025-12-07T09:32:03.054Z
global-dollar,usdg,Global Dollar,0.999796,1368251777,-9.9395692573889e-05,-0.00994,10745851,2025-12-07T09:32:10.857Z
kaspa,kas,Kaspa,0.050618,1355564867,-0.001689206535924859,-3.22942,18798454,2025-12-07T09:32:14.231Z
bfusd,bfusd,BFUSD,0.999448,1319139768,1.399e-05,0.0014,7282746,2025-12-07T09:32:07.535Z
kucoin-shares,kcs,KuCoin,10.16,1316846319,0.131638,1.31319,2876478,2025-12-07T09:32:09.653Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302297624,0.00044294,0.04004,571289,2025-12-07T09:32:14.533Z
quant-network,qnt,Quant,89.38,1299894958,-0.4767908747473797,-0.53064,15910982,2025-12-07T09:32:12.872Z
ripple-usd,rlusd,Ripple USD,0.999664,1292699751,0.00012226,0.01223,20910271,2025-12-07T09:32:13.118Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122196,1288997926,0.00167867,1.39289,50081492,2025-12-07T09:32:12.556Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999865,1288807987,0.0001312,0.01312,129147714,2025-12-07T09:32:07.809Z
rocket-pool-eth,reth,Rocket Pool ETH,3482.55,1273156958,-2.2761723093985893,-0.06532,1190366,2025-12-07T09:32:13.221Z
aptos,apt,Aptos,1.72,1265182812,0.00979599,0.57179,206700734,2025-12-07T09:32:07.384Z
sky,sky,Sky,0.052444,1201146158,-0.000588070075626716,-1.10889,8308408,2025-12-07T09:32:13.682Z
gatechain-token,gt,Gate,10.25,1199923286,0.113119,1.11616,1968870,2025-12-07T09:32:10.554Z
wbnb,wbnb,Wrapped BNB,889.17,1199789124,6.51,0.73776,304807657,2025-12-07T09:32:03.405Z
algorand,algo,Algorand,0.133075,1173095752,0.0001414,0.10637,27565196,2025-12-07T09:32:07.093Z
arbitrum,arb,Arbitrum,0.206591,1160308375,0.00367724,1.81222,78582860,2025-12-07T09:32:07.467Z
official-trump,trump,Official Trump,5.67,1133800243,-0.07845821703692124,-1.36505,153659237,2025-12-07T09:32:11.610Z
binance-staked-sol,bnsol,Binance Staked SOL,143.17,1129945884,-0.764013263030904,-0.53081,1299392,2025-12-07T09:32:07.534Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3207.92,1090109542,-1.4715942563880162,-0.04585,100445,2025-12-07T09:32:14.296Z
vechain,vet,VeChain,0.01253887,1078321554,-6.0459056730085e-05,-0.47986,14470040,2025-12-07T09:32:02.285Z
filecoin,fil,Filecoin,1.48,1068665700,-0.001144776792094904,-0.07743,66172463,2025-12-07T09:32:09.837Z
cosmos,atom,Cosmos Hub,2.21,1063663532,-0.00431274027680173,-0.19492,27879080,2025-12-07T09:32:08.667Z
usdtb,usdtb,USDtb,0.99968,1049226440,-0.00083997322251339,-0.08395,65067,2025-12-07T09:32:01.980Z
flare-networks,flr,Flare,0.0129767,1042668411,-4.1916654863167e-05,-0.32197,3566545,2025-12-07T09:32:09.690Z
ignition-fbtc,fbtc,Function FBTC,88896,1042370110,-643.534182921634,-0.71871,19508.77,2025-12-07T09:32:13.167Z
