id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T13:05:05.122Z
ethena,ena,Ethena,0.261712,2011944247,0.00423057,1.64306,135231096,2025-12-07T13:04:56.880Z
aster-2,aster,Aster,0.951907,1998212885,-0.027483778494184707,-2.80621,172844699,2025-12-07T13:05:03.690Z
pepe,pepe,Pepe,4.51e-06,1896280984,5.7564e-08,1.29377,213194046,2025-12-07T13:05:00.418Z
jito-staked-sol,jitosol,Jito Staked SOL,165.69,1874996591,0.337169,0.20391,9421136,2025-12-07T13:04:58.278Z
internet-computer,icp,Internet Computer,3.46,1871807064,-0.02412106198794506,-0.69301,47231978,2025-12-07T13:04:58.125Z
pi-network,pi,Pi Network,0.223324,1862791795,-0.003180239404534185,-1.40406,12001214,2025-12-07T13:05:00.380Z
binance-peg-weth,weth,Binance-Peg WETH,3050.33,1843552222,18.82,0.62079,28633099,2025-12-07T13:05:04.397Z
rain,rain,Rain,0.00752424,1788405257,8.628e-05,1.16005,22943032,2025-12-07T13:05:00.718Z
pump-fun,pump,Pump.fun,0.00301623,1780386252,0.00012683,4.38949,115873557,2025-12-07T13:05:00.713Z
wrapped-solana,sol,Wrapped SOL,132.81,1685704797,0.072513,0.05463,405659566,2025-12-07T13:04:55.743Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.64,1679061666,0.01091176,0.23554,11671269,2025-12-07T13:04:58.309Z
htx-dao,htx,HTX DAO,1.64e-06,1527613925,-2.6640344158e-08,-1.59697,10253861,2025-12-07T13:04:57.761Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1485618000,0.00060263,0.05287,4497525,2025-12-07T13:05:02.128Z
ondo-finance,ondo,Ondo,0.462621,1461561580,-0.002934592891571886,-0.63034,31376375,2025-12-07T13:04:59.972Z
pax-gold,paxg,PAX Gold,4213.23,1431504719,1.2,0.02848,34912079,2025-12-07T13:05:00.316Z
hash-2,hash,Provenance Blockchain,0.0266815,1387358660,-0.002205118157323372,-7.6337,2702.12,2025-12-07T13:04:57.545Z
worldcoin-wld,wld,Worldcoin,0.577209,1378338226,0.00160134,0.2782,57923545,2025-12-07T13:04:54.950Z
kaspa,kas,Kaspa,0.051445,1376482121,-0.000330511468573248,-0.63836,18489808,2025-12-07T13:04:58.291Z
global-dollar,usdg,Global Dollar,0.999688,1368290555,-0.000179560122997802,-0.01796,11118668,2025-12-07T13:04:57.315Z
kucoin-shares,kcs,KuCoin,10.21,1325254573,0.113958,1.12826,3060981,2025-12-07T13:04:58.413Z
bfusd,bfusd,BFUSD,0.999311,1319222818,-2.0525773839486e-05,-0.00205,8539990,2025-12-07T13:05:03.750Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,90.09,1308510548,-0.3992964123711005,-0.44125,15318651,2025-12-07T13:05:00.872Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1300912137,0.00071212,0.06439,564034,2025-12-07T13:05:02.145Z
ripple-usd,rlusd,Ripple USD,0.999262,1292519857,-0.000279572273319095,-0.02797,31000386,2025-12-07T13:05:01.005Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999768,1288701368,3.161e-05,0.00316,100446937,2025-12-07T13:05:04.320Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122029,1287668007,0.00071834,0.59214,50075087,2025-12-07T13:05:00.597Z
rocket-pool-eth,reth,Rocket Pool ETH,3506.93,1282040952,22.5,0.64562,1073477,2025-12-07T13:05:01.040Z
aptos,apt,Aptos,1.73,1274793091,0.01504595,0.87535,200235017,2025-12-07T13:05:03.599Z
sky,sky,Sky,0.052741,1207754805,0.00022107,0.42093,6612371,2025-12-07T13:05:01.464Z
wbnb,wbnb,Wrapped BNB,893.14,1204700910,9.24,1.04576,203586754,2025-12-07T13:04:55.580Z
gatechain-token,gt,Gate,10.21,1198736653,0.02648064,0.25995,1948490,2025-12-07T13:04:57.188Z
algorand,algo,Algorand,0.133613,1177574535,0.00033659,0.25255,27810313,2025-12-07T13:05:03.276Z
arbitrum,arb,Arbitrum,0.207994,1167255463,0.00523323,2.58098,76969657,2025-12-07T13:05:03.739Z
binance-staked-sol,bnsol,Binance Staked SOL,144.51,1139317255,0.303218,0.21027,1323008,2025-12-07T13:05:03.990Z
official-trump,trump,Official Trump,5.68,1135313319,-0.03347997056993357,-0.58624,169616114,2025-12-07T13:04:59.905Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3231.23,1098036935,20.99,0.65381,121900,2025-12-07T13:04:58.275Z
vechain,vet,VeChain,0.01260424,1083857330,4.841e-05,0.38552,15440274,2025-12-07T13:05:04.269Z
filecoin,fil,Filecoin,1.48,1071902110,0.00666566,0.45166,65071144,2025-12-07T13:04:57.030Z
flare-networks,flr,Flare,0.01324585,1063378012,0.0002527,1.94487,3923169,2025-12-07T13:04:56.957Z
cosmos,atom,Cosmos Hub,2.2,1060483246,-0.01116066934518889,-0.50464,27512412,2025-12-07T13:04:56.182Z
ignition-fbtc,fbtc,Function FBTC,89451,1051357625,134.17,0.15022,19998.83,2025-12-07T13:04:57.895Z
usdtb,usdtb,USDtb,0.999554,1049149987,-0.000516795040578888,-0.05168,54332,2025-12-07T13:05:03.899Z
