id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
sui,sui,Sui,1.57,5860397763,0.03743966,2.446,566731877,2025-12-07T09:48:43.388Z
avalanche-2,avax,Avalanche,13.34,5727659230,0.064156,0.48321,271705145,2025-12-07T09:48:35.773Z
hedera-hashgraph,hbar,Hedera,0.133326,5666224775,-0.000125091406591282,-0.09374,90371929,2025-12-07T09:48:39.287Z
zcash,zec,Zcash,336.33,5528246991,-13.295810090959264,-3.80286,629159946,2025-12-07T09:48:44.928Z
shiba-inu,shib,Shiba Inu,8.39e-06,4945689658,3.4086e-08,0.40779,101738845,2025-12-07T09:48:42.452Z
dai,dai,Dai,0.999429,4336581784,-0.000252777681232996,-0.02529,62328359,2025-12-07T09:48:37.188Z
susds,susds,sUSDS,1.079,4207597430,-0.007065719985549945,-0.65087,3959592,2025-12-07T09:48:43.025Z
world-liberty-financial,wlfi,World Liberty Financial,0.146992,4005784769,-0.002169984946414544,-1.45478,68684780,2025-12-07T09:48:44.465Z
usdt0,usdt0,USDT0,1.0,3951845501,0.00031221,0.03122,117446363,2025-12-07T09:48:44.337Z
the-open-network,ton,Toncoin,1.58,3853099921,-0.005285066917106729,-0.33441,63836136,2025-12-07T09:48:43.804Z
paypal-usd,pyusd,PayPal USD,0.999855,3845360325,0.00012345,0.01235,48975616,2025-12-07T09:48:41.150Z
crypto-com-chain,cro,Cronos,0.102837,3840776902,-0.00145170843969529,-1.39201,11135182,2025-12-07T09:48:37.123Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3667193949,0.00015233,0.01261,25226076,2025-12-07T09:48:37.701Z
uniswap,uni,Uniswap,5.52,3483681779,0.02647952,0.48181,186653863,2025-12-07T09:48:44.027Z
mantle,mnt,Mantle,1.068,3476137132,-0.004566120996112755,-0.42583,61722382,2025-12-07T09:48:39.897Z
polkadot,dot,Polkadot,2.11,3467612960,0.00638776,0.30371,132405843,2025-12-07T09:48:41.539Z
aave,aave,Aave,188.22,2852313560,4.13,2.24248,169298943,2025-12-07T09:48:44.875Z
usd1-wlfi,usd1,USD1,0.999167,2724955384,9.65e-05,0.00966,205897178,2025-12-07T09:48:44.084Z
bittensor,tao,Bittensor,280.06,2689815629,2.14,0.77083,68500062,2025-12-07T09:48:36.069Z
bitget-token,bgb,Bitget Token,3.54,2474773780,0.00715289,0.20273,45181836,2025-12-07T09:48:44.100Z
okb,okb,OKB,107.08,2248823689,2.74,2.62204,34023855,2025-12-07T09:48:40.705Z
canton-network,cc,Canton,0.062325,2233699575,0.00174016,2.87227,17085786,2025-12-07T09:48:36.383Z
tether-gold,xaut,Tether Gold,4190.49,2187831912,-20.788667431102112,-0.49364,209889344,2025-12-07T09:48:43.296Z
falcon-finance,usdf,Falcon USD,0.999541,2187706922,0.00056656,0.05671,801949,2025-12-07T09:48:37.795Z
memecore,m,MemeCore,1.28,2181638803,-0.06368335716907025,-4.74021,12391524,2025-12-07T09:48:40.084Z
near,near,NEAR Protocol,1.69,2169112107,-0.014246122109951243,-0.8353,139110521,2025-12-07T09:48:40.560Z
ethereum-classic,etc,Ethereum Classic,13.16,2035184390,-0.055421951776358114,-0.41938,42528413,2025-12-07T09:48:37.875Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T09:45:06.582Z
aster-2,aster,Aster,0.948266,1991911257,-0.04580225402308358,-4.60756,164362365,2025-12-07T09:48:35.788Z
ethena,ena,Ethena,0.258091,1985475559,-1.447508149233e-06,-0.00056,120280778,2025-12-07T09:48:37.833Z
pepe,pepe,Pepe,4.47e-06,1879571134,1.00587e-07,2.30372,220809775,2025-12-07T09:48:41.402Z
internet-computer,icp,Internet Computer,3.44,1865207715,-0.050590945895160555,-1.44801,48337755,2025-12-07T09:48:39.202Z
jito-staked-sol,jitosol,Jito Staked SOL,164.39,1864152799,-0.9716502776103368,-0.58759,8906325,2025-12-07T09:48:39.185Z
pi-network,pi,Pi Network,0.22147,1850166598,-0.004641817279165156,-2.05289,10895445,2025-12-07T09:48:43.452Z
binance-peg-weth,weth,Binance-Peg WETH,3029.07,1832427744,-3.6626108934283366,-0.12077,27614430,2025-12-07T09:48:36.091Z
rain,rain,Rain,0.00759435,1801109631,0.00010928,1.46002,24061719,2025-12-07T09:48:41.655Z
pump-fun,pump,Pump.fun,0.00294789,1737230737,4.74e-05,1.63425,109259421,2025-12-07T09:48:41.812Z
wrapped-solana,sol,Wrapped SOL,131.97,1673427198,-0.722233913153957,-0.54431,408324997,2025-12-07T09:48:44.987Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1671844899,-0.007190105460441742,-0.15524,11413686,2025-12-07T09:48:39.166Z
htx-dao,htx,HTX DAO,1.65e-06,1530877421,-2.3080299382e-08,-1.38294,10285456,2025-12-07T09:48:38.610Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486174400,0.00025605,0.02246,4240227,2025-12-07T09:48:43.050Z
ondo-finance,ondo,Ondo,0.461467,1457991005,-0.003336175862701629,-0.71776,30280173,2025-12-07T09:48:40.906Z
pax-gold,paxg,PAX Gold,4213.62,1431491502,-0.16997660618380905,-0.00403,37090156,2025-12-07T09:48:41.200Z
hash-2,hash,Provenance Blockchain,0.02668885,1387157819,-0.002205887195032362,-7.63422,2873.1,2025-12-07T09:48:38.445Z
worldcoin-wld,wld,Worldcoin,0.575616,1375043685,-0.000372902392494323,-0.06474,56749970,2025-12-07T09:48:44.393Z
global-dollar,usdg,Global Dollar,0.999821,1368229379,-7.3493331609775e-05,-0.00735,7751300,2025-12-07T09:48:38.175Z
kaspa,kas,Kaspa,0.050883,1362718950,-0.001461576493110045,-2.79222,18861001,2025-12-07T09:48:39.304Z
bfusd,bfusd,BFUSD,0.999436,1319254895,-7.5264700850064e-05,-0.00753,7284977,2025-12-07T09:48:45.915Z
kucoin-shares,kcs,KuCoin,10.12,1312814529,0.083947,0.83646,3392022,2025-12-07T09:48:39.331Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302282563,0.00041848,0.03783,571282,2025-12-07T09:48:43.027Z
quant-network,qnt,Quant,89.34,1299843700,-0.37277198961342606,-0.41554,15885052,2025-12-07T09:48:41.725Z
ripple-usd,rlusd,Ripple USD,0.999577,1292418924,-3.334393831067e-05,-0.00334,27916265,2025-12-07T09:48:41.954Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122133,1289000824,0.00130658,1.08137,50216717,2025-12-07T09:48:41.463Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999873,1288744765,6.53e-05,0.00653,115268437,2025-12-07T09:48:36.182Z
rocket-pool-eth,reth,Rocket Pool ETH,3482.63,1273383638,-2.9219737414837255,-0.08383,1186594,2025-12-07T09:48:41.960Z
aptos,apt,Aptos,1.71,1261928120,0.00366788,0.2144,207788800,2025-12-07T09:48:45.637Z
gatechain-token,gt,Gate,10.24,1202814759,0.078621,0.77381,1225839,2025-12-07T09:48:44.043Z
sky,sky,Sky,0.0525,1202794552,-0.000567317756577423,-1.06906,8269626,2025-12-07T09:48:42.342Z
wbnb,wbnb,Wrapped BNB,888.78,1199069527,6.26,0.70878,204855903,2025-12-07T09:48:44.804Z
algorand,algo,Algorand,0.132924,1172165186,-0.000155653037053338,-0.11696,26733167,2025-12-07T09:48:35.269Z
arbitrum,arb,Arbitrum,0.206211,1158820755,0.00287827,1.41555,75759199,2025-12-07T09:48:39.492Z
official-trump,trump,Official Trump,5.68,1135272346,-0.06990223370411819,-1.21672,154570406,2025-12-07T09:48:40.909Z
binance-staked-sol,bnsol,Binance Staked SOL,143.34,1131284868,-0.8022073750161383,-0.55655,1303286,2025-12-07T09:48:35.889Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3207.21,1089735652,-2.781362579258257,-0.08665,122560,2025-12-07T09:48:39.212Z
vechain,vet,VeChain,0.01252609,1077522925,-7.0098580912744e-05,-0.55651,15318263,2025-12-07T09:48:43.933Z
filecoin,fil,Filecoin,1.47,1068736005,-0.005698569642363482,-0.38489,66297957,2025-12-07T09:48:37.937Z
cosmos,atom,Cosmos Hub,2.21,1062832398,-0.008921946568289041,-0.40294,27280183,2025-12-07T09:48:37.074Z
usdtb,usdtb,USDtb,0.999887,1049823378,7.212e-05,0.00721,65080,2025-12-07T09:48:43.745Z
ignition-fbtc,fbtc,Function FBTC,88968,1043037748,-681.6647543168365,-0.76036,20232,2025-12-07T09:48:38.758Z
flare-networks,flr,Flare,0.01296252,1040658271,-4.5076030447115e-05,-0.34654,3544955,2025-12-07T09:48:37.919Z
