id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
wrapped-beacon-eth,wbeth,Wrapped Beacon ETH,3259.87,10640417731,24.85,0.76802,1239856,2025-12-21T23:59:55.578Z
usds,usds,USDS,0.999705,9920624060,-0.000273449615524557,-0.02735,11403229,2025-12-21T23:59:54.617Z
wrapped-eeth,weeth,Wrapped eETH,3255.09,9181586811,26.77,0.82928,2135193,2025-12-21T23:59:54.559Z
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),0.99981,8983087259,0.00019798,0.01981,853958738,2025-12-21T23:59:55.506Z
chainlink,link,Chainlink,12.44,8808502594,-0.11403271609442989,-0.90857,347188284,2025-12-21T23:59:54.961Z
monero,xmr,Monero,471.7,8703218719,-5.412977864981542,-1.13453,170786288,2025-12-21T23:59:54.461Z
weth,weth,WETH,3003.33,7517587359,27.59,0.92709,45018888,2025-12-21T23:59:55.281Z
leo-token,leo,LEO Token,8.1,7469571667,-0.4396351110738941,-5.14636,3103173,2025-12-21T23:59:54.466Z
zcash,zec,Zcash,441.21,7262398287,-5.703784908903231,-1.27626,439917275,2025-12-21T23:59:55.369Z
stellar,xlm,Stellar,0.216455,7015748391,-0.00173540965541974,-0.79537,88160589,2025-12-21T23:59:54.730Z
hyperliquid,hype,Hyperliquid,24.72,6675104321,0.730248,3.04399,147115230,2025-12-21T23:59:55.043Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,88600,6481961310,269.23,0.3048,261722425,2025-12-21T23:59:54.815Z
ethena-usde,usde,Ethena USDe,0.999162,6421457171,9.516e-05,0.00952,87266808,2025-12-21T23:59:54.620Z
litecoin,ltc,Litecoin,76.72,5880235414,-1.0969828418551089,-1.40977,318290616,2025-12-21T23:59:55.506Z
sui,sui,Sui,1.45,5403020888,-0.008728528279368541,-0.60006,457848541,2025-12-21T23:59:54.994Z
avalanche-2,avax,Avalanche,12.14,5216793037,-0.06501547627295245,-0.53261,203889205,2025-12-21T23:59:55.247Z
hedera-hashgraph,hbar,Hedera,0.111884,4787637627,-0.001852493638896849,-1.62875,84644058,2025-12-21T23:59:55.000Z
susds,susds,sUSDS,1.079,4750930601,0.00718768,0.67069,9012493,2025-12-21T23:59:54.564Z
usdt0,usdt0,USDT0,0.999795,4301919152,0.00014201,0.01421,149411928,2025-12-21T23:59:55.214Z
shiba-inu,shib,Shiba Inu,7.28e-06,4289109042,-1.51397667822e-07,-2.03656,83784335,2025-12-21T23:59:56.165Z
dai,dai,Dai,0.999726,4255087873,0.00022133,0.02214,79559158,2025-12-21T23:59:54.792Z
paypal-usd,pyusd,PayPal USD,0.999677,3878387668,-2.9099160870572e-05,-0.00291,42020021,2025-12-21T23:59:54.637Z
uniswap,uni,Uniswap,6.13,3868861114,-0.12554565574095822,-2.00601,675891575,2025-12-21T23:59:55.506Z
mantle,mnt,Mantle,1.17,3818237155,-0.01762336662545394,-1.47889,91860810,2025-12-21T23:59:54.651Z
crypto-com-chain,cro,Cronos,0.095812,3693734410,-0.000205624243914571,-0.21415,10734987,2025-12-21T23:59:54.613Z
world-liberty-financial,wlfi,World Liberty Financial,0.134447,3662837875,0.00022134,0.1649,53897218,2025-12-21T23:59:54.670Z
the-open-network,ton,Toncoin,1.46,3576668388,-0.0285926840909152,-1.92223,72072451,2025-12-21T23:59:55.044Z
canton-network,cc,Canton,0.098185,3574871393,-0.003279494870318242,-3.23217,35864399,2025-12-21T23:59:54.537Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3428008525,-0.000132684263208338,-0.01096,27156525,2025-12-21T23:59:54.701Z
polkadot,dot,Polkadot,1.8,2968265286,-0.031351603721262,-1.71063,120392469,2025-12-21T23:59:54.868Z
usd1-wlfi,usd1,USD1,0.999057,2742955081,5.786e-05,0.00579,251147670,2025-12-21T23:59:55.072Z
rain,rain,Rain,0.00761097,2584225035,-4.3076103434234e-05,-0.56279,25492833,2025-12-21T23:59:54.576Z
memecore,m,MemeCore,1.49,2546654880,0.133552,9.85037,14958166,2025-12-21T23:59:54.609Z
aave,aave,Aave,165.03,2508593309,-14.936585981388362,-8.29978,373978888,2025-12-21T23:59:55.090Z
bitget-token,bgb,Bitget Token,3.49,2443697145,0.03540959,1.0247,41356985,2025-12-21T23:59:54.894Z
tether-gold,xaut,Tether Gold,4348.28,2261689411,-5.158400977627025,-0.11849,130515650,2025-12-21T23:59:55.023Z
okb,okb,OKB,106.87,2244135027,-0.5817766705795435,-0.54144,14554882,2025-12-21T23:59:54.684Z
falcon-finance,usdf,Falcon USD,0.998134,2219609571,0.00065127,0.06529,934954,2025-12-21T23:59:54.947Z
bittensor,tao,Bittensor,221.37,2124229076,-5.371368634004455,-2.36895,64979881,2025-12-21T23:59:56.122Z
near,near,NEAR Protocol,1.51,1936065279,-0.013408755672932315,-0.8809,126605748,2025-12-21T23:59:55.495Z
ethereum-classic,etc,Ethereum Classic,12.21,1889680697,-0.15284705602412352,-1.23659,37973674,2025-12-21T23:59:55.146Z
midnight-3,night,Midnight,0.111557,1852718133,0.03263771,41.35587,5641091702,2025-12-22T00:00:02.942Z
binance-peg-weth,weth,Binance-Peg WETH,3002.17,1816284928,25.8,0.8668,26933326,2025-12-21T23:59:55.139Z
jito-staked-sol,jitosol,Jito Staked SOL,157.45,1812005524,0.206109,0.13108,8197942,2025-12-21T23:59:54.757Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1745899705,0.0,0.0,0.0,2025-12-21T23:55:04.871Z
pi-network,pi,Pi Network,0.20666,1728792616,-0.002728906656656122,-1.30327,11326335,2025-12-21T23:59:54.669Z
pepe,pepe,Pepe,4.02e-06,1691322279,-5.3817922017e-08,-1.32037,236053176,2025-12-21T23:59:54.901Z
aster-2,aster,Aster,0.709617,1686533115,-0.012767909160428248,-1.76747,157181440,2025-12-21T23:59:55.980Z
internet-computer,icp,Internet Computer,3.05,1661908381,-0.37291416187385673,-10.89564,115523837,2025-12-21T23:59:55.199Z
hash-2,hash,Provenance Blockchain,0.03150925,1655612758,0.00098372,3.22262,1015.88,2025-12-21T23:59:54.638Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1630545461,-9.377886324069e-05,-0.00821,4303925,2025-12-21T23:59:54.749Z
ethena,ena,Ethena,0.210543,1620397954,-0.001803244368672019,-0.8492,105618973,2025-12-21T23:59:55.620Z
wrapped-solana,sol,Wrapped SOL,125.92,1567817591,0.10764,0.08556,292149021,2025-12-21T23:59:56.152Z
htx-dao,htx,HTX DAO,1.67e-06,1550919724,2.0259e-08,1.22995,8133192,2025-12-21T23:59:55.512Z
pax-gold,paxg,PAX Gold,4364.86,1531645378,14.34,0.32969,42728233,2025-12-21T23:59:54.788Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.54,1530230944,0.00622705,0.13731,24114175,2025-12-21T23:59:54.679Z
sky,sky,Sky,0.066015,1511526482,0.00291217,4.61496,16707486,2025-12-21T23:59:55.436Z
global-dollar,usdg,Global Dollar,0.999832,1502273735,-0.000133891544244036,-0.01339,12332839,2025-12-21T23:59:55.380Z
hashnote-usyc,usyc,Circle USYC,1.11,1432259773,,,222175,2025-12-19T17:40:50.064Z
kucoin-shares,kcs,KuCoin,10.88,1409542230,0.110433,1.02577,3016612,2025-12-21T23:59:54.697Z
ripple-usd,rlusd,Ripple USD,0.999827,1358919618,3.791e-05,0.00379,40831529,2025-12-21T23:59:54.879Z
bfusd,bfusd,BFUSD,0.999102,1318839096,-1.7364883619142e-05,-0.00174,9630988,2025-12-21T23:59:54.794Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999867,1288864546,-7.38320457061e-06,-0.00074,115012437,2025-12-21T23:59:55.211Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1282927134,0.00017757,0.01603,360605,2025-12-21T23:59:55.025Z
worldcoin-wld,wld,Worldcoin,0.511458,1265770037,-0.011635394806332133,-2.22434,65415181,2025-12-21T23:59:55.719Z
rocket-pool-eth,reth,Rocket Pool ETH,3461.91,1253762644,31.32,0.9129,3367113,2025-12-21T23:59:55.204Z
kaspa,kas,Kaspa,0.04680175,1253221604,0.00188924,4.20648,29345866,2025-12-21T23:59:54.792Z
ondo-finance,ondo,Ondo,0.390314,1233040887,-0.008560542625204892,-2.14617,38410531,2025-12-21T23:59:54.873Z
gatechain-token,gt,Gate,10.28,1205828320,0.00442415,0.04307,2685312,2025-12-21T23:59:55.081Z
binance-staked-sol,bnsol,Binance Staked SOL,137.25,1196385309,0.285737,0.20862,791785,2025-12-21T23:59:54.677Z
wbnb,wbnb,Wrapped BNB,858.11,1190536880,4.3,0.5038,203034933,2025-12-21T23:59:55.734Z
aptos,apt,Aptos,1.58,1183692566,-0.03201190974777535,-1.98617,188399517,2025-12-21T23:59:57.232Z
pump-fun,pump,Pump.fun,0.0019749,1166776232,9.53e-06,0.48508,54972173,2025-12-21T23:59:54.958Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.107489,1134845533,-0.002962232386077221,-2.68194,37937177,2025-12-21T23:59:54.952Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3181.08,1125372423,25.39,0.80458,16716.89,2025-12-21T23:59:54.770Z
quant-network,qnt,Quant,77.12,1121643934,1.61,2.13386,16549520,2025-12-21T23:59:54.870Z
arbitrum,arb,Arbitrum,0.186017,1063691345,-0.003644785405673728,-1.92173,74820005,2025-12-21T23:59:55.243Z
official-trump,trump,Official Trump,5.07,1013241942,-0.022710930402751295,-0.44624,140296647,2025-12-21T23:59:55.307Z
ignition-fbtc,fbtc,Function FBTC,89142,1000937030,890.19,1.0087,20077,2025-12-21T23:59:54.844Z
lombard-staked-btc,lbtc,Lombard Staked BTC,88628,990993946,220.41,0.24931,2380609,2025-12-21T23:59:56.722Z
algorand,algo,Algorand,0.111578,984684151,-0.003230927949180909,-2.81419,30880613,2025-12-21T23:59:55.477Z
solv-btc,solvbtc,Solv Protocol BTC,88267,981939470,77.29,0.08764,57228,2025-12-21T23:59:54.762Z
cosmos,atom,Cosmos Hub,1.94,939123707,-0.04036321084328831,-2.03848,23984590,2025-12-21T23:59:55.299Z
filecoin,fil,Filecoin,1.28,930503974,-0.09634273673969163,-7.01268,84432438,2025-12-21T23:59:55.077Z
