id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
internet-computer,icp,Internet Computer,3.44,1865207715,-0.05000972694691974,-1.43138,48208451,2025-12-07T09:47:24.748Z
jito-staked-sol,jitosol,Jito Staked SOL,164.41,1864601658,-0.9517115640423697,-0.57553,8903290,2025-12-07T09:47:24.822Z
pi-network,pi,Pi Network,0.221545,1850166598,-0.004566734558672486,-2.01968,10901908,2025-12-07T09:47:27.125Z
binance-peg-weth,weth,Binance-Peg WETH,3029.13,1832427744,-2.3765144372546274,-0.07839,27599335,2025-12-07T09:47:21.294Z
rain,rain,Rain,0.00758193,1801109631,9.686e-05,1.29408,24067245,2025-12-07T09:47:27.640Z
pump-fun,pump,Pump.fun,0.00294721,1737230737,4.672e-05,1.61086,109207266,2025-12-07T09:47:27.589Z
wrapped-solana,sol,Wrapped SOL,131.94,1673427198,-0.7515517619171135,-0.56641,408380644,2025-12-07T09:47:20.107Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1671844899,-0.007099308681839389,-0.15328,11585598,2025-12-07T09:47:24.879Z
htx-dao,htx,HTX DAO,1.65e-06,1530877421,-2.3085263123e-08,-1.38324,10280778,2025-12-07T09:47:24.271Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486174400,0.00023859,0.02093,4239615,2025-12-07T09:47:17.945Z
ondo-finance,ondo,Ondo,0.461786,1459429978,-0.00301783023690394,-0.64927,30249117,2025-12-07T09:47:26.617Z
pax-gold,paxg,PAX Gold,4213.54,1431491502,-1.0348048169007598,-0.02455,37993435,2025-12-07T09:47:27.033Z
hash-2,hash,Provenance Blockchain,0.02668039,1387157819,-0.002214351095472931,-7.66351,2872.06,2025-12-07T09:47:24.086Z
worldcoin-wld,wld,Worldcoin,0.575761,1375043685,-0.0002281381270407,-0.03961,56842778,2025-12-07T09:47:19.382Z
global-dollar,usdg,Global Dollar,0.999809,1368221000,-8.4730947402245e-05,-0.00847,7520049,2025-12-07T09:47:23.840Z
kaspa,kas,Kaspa,0.050872,1359922671,-0.001472715354158591,-2.8135,18802012,2025-12-07T09:47:24.864Z
bfusd,bfusd,BFUSD,0.999436,1319254895,-7.5507424600496e-05,-0.00755,7284975,2025-12-07T09:47:21.043Z
kucoin-shares,kcs,KuCoin,10.12,1312814529,0.100978,1.0074,3421194,2025-12-07T09:47:25.044Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302282563,0.00044416,0.04015,571282,2025-12-07T09:47:17.947Z
quant-network,qnt,Quant,89.37,1299843700,-0.34306056025344844,-0.38242,15900691,2025-12-07T09:47:27.582Z
ripple-usd,rlusd,Ripple USD,0.999449,1292418924,-0.000161510792470732,-0.01616,28891918,2025-12-07T09:47:27.954Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122165,1289000824,0.00133871,1.10796,50215858,2025-12-07T09:47:27.376Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999839,1288744765,0.00010625,0.01063,133360598,2025-12-07T09:47:21.297Z
rocket-pool-eth,reth,Rocket Pool ETH,3482.55,1274123004,-2.9995984872002737,-0.08606,1190422,2025-12-07T09:47:27.946Z
aptos,apt,Aptos,1.71,1262538749,0.00393692,0.23013,208159220,2025-12-07T09:47:20.726Z
sky,sky,Sky,0.052517,1203214533,-0.000549642307177946,-1.03575,8269716,2025-12-07T09:47:28.461Z
gatechain-token,gt,Gate,10.25,1202814759,0.090041,0.88621,1966888,2025-12-07T09:47:23.721Z
wbnb,wbnb,Wrapped BNB,888.78,1199069527,5.56,0.62948,211177700,2025-12-07T09:47:19.981Z
algorand,algo,Algorand,0.132972,1172165186,-0.000107957773277989,-0.08112,27634096,2025-12-07T09:47:20.420Z
arbitrum,arb,Arbitrum,0.206283,1158820755,0.00294996,1.4508,75981252,2025-12-07T09:47:20.809Z
official-trump,trump,Official Trump,5.68,1135272346,-0.06828935454995744,-1.18864,154633993,2025-12-07T09:47:26.787Z
binance-staked-sol,bnsol,Binance Staked SOL,143.34,1130997916,-0.8022073750161383,-0.55655,1303286,2025-12-07T09:47:21.103Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3206.82,1089735652,-3.1735331480426794,-0.09886,122545,2025-12-07T09:47:24.903Z
vechain,vet,VeChain,0.01252918,1077522925,-6.700197662547e-05,-0.53192,15318261,2025-12-07T09:47:18.953Z
filecoin,fil,Filecoin,1.48,1068736005,-0.00415920558027727,-0.28092,66219561,2025-12-07T09:47:23.495Z
cosmos,atom,Cosmos Hub,2.21,1062832398,-0.00768679088477997,-0.34733,27349199,2025-12-07T09:47:22.600Z
usdtb,usdtb,USDtb,0.999865,1049823378,5.028e-05,0.00503,65078,2025-12-07T09:47:18.857Z
ignition-fbtc,fbtc,Function FBTC,88968,1043037748,-681.692253435569,-0.7604,20232,2025-12-07T09:47:24.419Z
flare-networks,flr,Flare,0.01296964,1041570512,-3.7958398117498e-05,-0.29182,3612564,2025-12-07T09:47:23.630Z
