id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
aster-2,aster,Aster,0.968885,2035327665,-0.03248562933046151,-3.24411,160726768,2025-12-07T08:11:07.223Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T08:10:05.176Z
ethena,ena,Ethena,0.259612,2000636944,-0.000356332534789838,-0.13707,135402559,2025-12-07T08:11:10.194Z
pepe,pepe,Pepe,4.5e-06,1891992359,1.35369e-07,3.10371,219909809,2025-12-07T08:11:07.626Z
internet-computer,icp,Internet Computer,3.48,1886821862,-0.029313075888490747,-0.83537,50296462,2025-12-07T08:10:54.806Z
jito-staked-sol,jitosol,Jito Staked SOL,164.38,1865193762,-1.0972311543413866,-0.66306,8857840,2025-12-07T08:10:55.018Z
pi-network,pi,Pi Network,0.221765,1850164043,-0.005635259725109504,-2.47812,8450776,2025-12-07T08:11:08.456Z
binance-peg-weth,weth,Binance-Peg WETH,3033.57,1837135980,8.66,0.28628,28295098,2025-12-07T08:11:07.805Z
rain,rain,Rain,0.00749542,1780013097,3.155e-05,0.42267,23921890,2025-12-07T08:10:59.013Z
pump-fun,pump,Pump.fun,0.00298079,1758627985,5.955e-05,2.03846,111196008,2025-12-07T08:10:58.805Z
wrapped-solana,sol,Wrapped SOL,131.77,1672861220,-1.0079360662925012,-0.75914,255038867,2025-12-07T08:11:04.427Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.63,1672404603,-0.008968673626347012,-0.19351,13112116,2025-12-07T08:10:55.116Z
htx-dao,htx,HTX DAO,1.65e-06,1535387175,-1.7686810445e-08,-1.06014,10592454,2025-12-07T08:10:54.325Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486209801,0.00031087,0.02727,4875330,2025-12-07T08:11:05.577Z
ondo-finance,ondo,Ondo,0.463992,1465821638,0.00022447,0.0484,30578108,2025-12-07T08:11:05.906Z
pax-gold,paxg,PAX Gold,4213.37,1431415711,0.808667,0.0192,40332733,2025-12-07T08:11:07.250Z
hash-2,hash,Provenance Blockchain,0.02704488,1406053543,-0.001811806064766365,-6.27864,2862.16,2025-12-07T08:10:54.020Z
worldcoin-wld,wld,Worldcoin,0.579221,1383139641,0.00115638,0.20004,56935243,2025-12-07T08:11:03.841Z
global-dollar,usdg,Global Dollar,0.999795,1368215938,0.00010672,0.01068,7401924,2025-12-07T08:10:53.518Z
kaspa,kas,Kaspa,0.051015,1366266081,-0.001404398496777898,-2.67918,19340100,2025-12-07T08:10:55.208Z
bfusd,bfusd,BFUSD,0.999342,1319131311,-0.00010473764746699,-0.01048,7237267,2025-12-07T08:11:07.560Z
kucoin-shares,kcs,KuCoin,10.13,1314183237,0.079745,0.79332,3344690,2025-12-07T08:10:55.417Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,89.69,1304568694,-0.12056772975553542,-0.13425,15571275,2025-12-07T08:10:58.944Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302173894,0.00110013,0.09943,1261299,2025-12-07T08:11:05.573Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.123006,1299509346,0.00276661,2.30091,50523295,2025-12-07T08:11:09.539Z
ripple-usd,rlusd,Ripple USD,0.999358,1292323982,-0.000356610475444219,-0.03567,30858554,2025-12-07T08:10:59.879Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999802,1288787409,0.00012563,0.01257,110989408,2025-12-07T08:11:07.933Z
rocket-pool-eth,reth,Rocket Pool ETH,3487.73,1275234868,4.57,0.13118,1155392,2025-12-07T08:11:00.432Z
aptos,apt,Aptos,1.72,1266922359,-0.004810687791496626,-0.27835,219202402,2025-12-07T08:11:07.100Z
sky,sky,Sky,0.052873,1211636616,-0.000217501728249005,-0.40968,8795705,2025-12-07T08:11:07.062Z
wbnb,wbnb,Wrapped BNB,889.99,1202876214,7.21,0.81687,496132044,2025-12-07T08:11:04.402Z
gatechain-token,gt,Gate,10.23,1201808208,0.102057,1.00737,1268533,2025-12-07T08:10:53.393Z
algorand,algo,Algorand,0.133946,1180507464,0.00127885,0.96396,27007750,2025-12-07T08:11:06.630Z
arbitrum,arb,Arbitrum,0.207867,1168369549,0.00495654,2.44273,79249007,2025-12-07T08:11:07.127Z
official-trump,trump,Official Trump,5.7,1139837034,-0.016321066487909874,-0.28566,154068557,2025-12-07T08:11:06.027Z
binance-staked-sol,bnsol,Binance Staked SOL,143.44,1131488813,-0.7231597974694353,-0.50164,1357740,2025-12-07T08:11:07.616Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3211.62,1091794833,3.41,0.10617,101608,2025-12-07T08:10:55.216Z
vechain,vet,VeChain,0.01262487,1086440737,-1.0004417508478e-05,-0.07918,15918046,2025-12-07T08:11:02.926Z
filecoin,fil,Filecoin,1.49,1078132026,0.01061062,0.71847,66419339,2025-12-07T08:11:10.372Z
cosmos,atom,Cosmos Hub,2.22,1069513833,0.01359841,0.61659,27632802,2025-12-07T08:11:09.124Z
usdtb,usdtb,USDtb,1.0,1049039503,0.0002812,0.02812,64551,2025-12-07T08:11:02.874Z
ignition-fbtc,fbtc,Function FBTC,89388,1048140964,20.52,0.02296,19916.14,2025-12-07T08:10:54.507Z
flare-networks,flr,Flare,0.01302281,1045496437,2.258e-05,0.1737,3383078,2025-12-07T08:11:10.312Z
