id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
bitcoin,btc,Bitcoin,89239,1781303968161,-407.0170648780477,-0.45403,22241079985,2025-12-07T09:41:02.067Z
ethereum,eth,Ethereum,3031.06,366016366426,-1.3718250076640288,-0.04524,10261558127,2025-12-07T09:41:03.237Z
tether,usdt,Tether,1.0,185676248007,-1.9829481511691e-05,-0.00198,38725842870,2025-12-07T09:41:00.827Z
ripple,xrp,XRP,2.03,122460135337,0.00421995,0.20824,1759278558,2025-12-07T09:40:59.233Z
binancecoin,bnb,BNB,888.75,122437606269,5.63,0.63707,982514963,2025-12-07T09:41:01.641Z
usd-coin,usdc,USDC,0.999802,78115008985,4.595e-05,0.0046,2055929585,2025-12-07T09:41:01.254Z
solana,sol,Solana,131.91,73912845884,-0.6838180740330131,-0.51574,2290247366,2025-12-07T09:40:59.482Z
tron,trx,TRON,0.284694,26956010807,-0.003980024150422701,-1.37873,526790099,2025-12-07T09:41:00.839Z
staked-ether,steth,Lido Staked Ether,3031.76,26288403487,0.75642,0.02496,9645200,2025-12-07T09:40:59.393Z
dogecoin,doge,Dogecoin,0.138897,22445403337,-0.000295679565909784,-0.21242,566008188,2025-12-07T09:40:53.697Z
cardano,ada,Cardano,0.416326,15249395916,0.00367686,0.89104,384029568,2025-12-07T09:40:52.907Z
figure-heloc,figr_heloc,Figure Heloc,1.029,14469471306,-0.009022000000000086,-0.86951,96951,2025-12-07T04:25:25.590Z
whitebit,wbt,WhiteBIT Coin,60.4,12947446378,-0.2283568679963608,-0.37663,47211282,2025-12-07T09:41:01.331Z
wrapped-steth,wsteth,Wrapped stETH,3702.38,12313088672,2.85,0.07703,23444747,2025-12-07T09:41:01.971Z
bitcoin-cash,bch,Bitcoin Cash,580.91,11599075995,-0.9853937055202096,-0.16934,319680753,2025-12-07T09:40:52.044Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,89110,11137737673,-352.2040597279847,-0.39369,71925432,2025-12-07T09:41:02.035Z
wrapped-beacon-eth,wbeth,Wrapped Beacon ETH,3289.74,10737685862,2.46,0.07477,2056094,2025-12-07T09:41:01.660Z
chainlink,link,Chainlink,13.79,9614908595,0.108622,0.79367,433222076,2025-12-07T09:40:53.077Z
usds,usds,USDS,0.99965,9502745769,1.391e-05,0.00139,12084743,2025-12-07T09:41:00.617Z
