id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T12:45:07.328Z
ethena,ena,Ethena,0.259873,1995931850,0.00231824,0.90009,133951179,2025-12-07T12:48:29.963Z
aster-2,aster,Aster,0.950752,1991089784,-0.029833256160325505,-3.04239,173103493,2025-12-07T12:48:27.240Z
pepe,pepe,Pepe,4.5e-06,1885284901,4.3544e-08,0.97736,217381347,2025-12-07T12:48:23.412Z
jito-staked-sol,jitosol,Jito Staked SOL,165.51,1873260018,-0.041697485298442416,-0.02519,9107590,2025-12-07T12:48:21.014Z
internet-computer,icp,Internet Computer,3.45,1865889173,-0.0337218676417983,-0.96791,47274982,2025-12-07T12:48:20.925Z
pi-network,pi,Pi Network,0.22318,1861960045,-0.003298979609069164,-1.45664,11889910,2025-12-07T12:48:23.306Z
binance-peg-weth,weth,Binance-Peg WETH,3045.78,1841467444,14.8,0.48827,28262803,2025-12-07T12:48:27.984Z
rain,rain,Rain,0.00751024,1785169682,5.991e-05,0.80409,23054362,2025-12-07T12:48:23.785Z
pump-fun,pump,Pump.fun,0.00300759,1773964247,0.00011628,4.02186,114471721,2025-12-07T12:48:24.456Z
wrapped-solana,sol,Wrapped SOL,132.65,1682471743,-0.1790476735037032,-0.13479,408041182,2025-12-07T12:48:28.386Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.64,1676136524,-0.000635982003442059,-0.01371,11641105,2025-12-07T12:48:20.984Z
htx-dao,htx,HTX DAO,1.64e-06,1526880812,-2.7669506216e-08,-1.65762,10224465,2025-12-07T12:48:20.411Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1485591627,0.00037522,0.03292,3622385,2025-12-07T12:48:25.259Z
ondo-finance,ondo,Ondo,0.461471,1457835218,-0.004112240876816053,-0.88325,31226253,2025-12-07T12:48:22.878Z
pax-gold,paxg,PAX Gold,4214.15,1431759350,1.68,0.03979,34730931,2025-12-07T12:48:23.196Z
hash-2,hash,Provenance Blockchain,0.02667142,1386821705,-0.002214141247327588,-7.66522,2729.65,2025-12-07T12:48:20.298Z
worldcoin-wld,wld,Worldcoin,0.576398,1374482311,-0.001040960130154867,-0.18027,57930178,2025-12-07T12:48:27.495Z
kaspa,kas,Kaspa,0.05125,1372328024,-0.000717197223043663,-1.3801,18738581,2025-12-07T12:48:21.043Z
global-dollar,usdg,Global Dollar,0.999702,1368234251,-0.000167912329433251,-0.01679,10906086,2025-12-07T12:48:19.940Z
kucoin-shares,kcs,KuCoin,10.24,1327361435,0.137595,1.36207,3232100,2025-12-07T12:48:21.221Z
bfusd,bfusd,BFUSD,0.999416,1319218291,-5.7258916418057e-05,-0.00573,8474878,2025-12-07T12:48:27.628Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,89.65,1302588803,-0.6859443425761498,-0.75931,15412188,2025-12-07T12:48:23.901Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1300906457,0.00037533,0.03393,564038,2025-12-07T12:48:25.191Z
ripple-usd,rlusd,Ripple USD,0.999925,1292526095,0.00042307,0.04233,29053835,2025-12-07T12:48:24.127Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999804,1288745096,8.15e-06,0.00082,85249464,2025-12-07T12:48:28.103Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.121774,1283265208,0.00025765,0.21203,49980233,2025-12-07T12:48:23.505Z
rocket-pool-eth,reth,Rocket Pool ETH,3501.99,1279546545,14.62,0.41925,1065782,2025-12-07T12:48:24.125Z
aptos,apt,Aptos,1.72,1265647712,0.01053693,0.61627,175977547,2025-12-07T12:48:26.906Z
gatechain-token,gt,Gate,10.27,1204414414,0.089339,0.87761,1210161,2025-12-07T12:48:30.303Z
sky,sky,Sky,0.052613,1203233264,0.00013837,0.26368,7245959,2025-12-07T12:48:24.565Z
wbnb,wbnb,Wrapped BNB,892.21,1203211499,7.04,0.79486,96877606,2025-12-07T12:48:27.740Z
algorand,algo,Algorand,0.133211,1172597221,-0.00020672793831078,-0.15495,27745347,2025-12-07T12:48:26.154Z
arbitrum,arb,Arbitrum,0.206893,1161136990,0.00415508,2.04948,73651251,2025-12-07T12:48:26.892Z
binance-staked-sol,bnsol,Binance Staked SOL,144.53,1138211713,0.206335,0.14297,1324790,2025-12-07T12:48:27.829Z
official-trump,trump,Official Trump,5.67,1134332853,-0.04372317712828799,-0.76459,167566558,2025-12-07T12:48:22.895Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3223.79,1094950118,8.09,0.25164,122556,2025-12-07T12:48:21.042Z
vechain,vet,VeChain,0.01258116,1080750468,1.178e-05,0.09373,15462573,2025-12-07T12:48:26.699Z
filecoin,fil,Filecoin,1.48,1068287101,-0.001223437215247314,-0.08268,65698357,2025-12-07T12:48:30.227Z
flare-networks,flr,Flare,0.01325846,1063747012,0.00026268,2.02124,3901006,2025-12-07T12:48:30.068Z
cosmos,atom,Cosmos Hub,2.2,1057834900,-0.014934202544344188,-0.6743,28027424,2025-12-07T12:48:29.309Z
ignition-fbtc,fbtc,Function FBTC,89978,1054863945,532.96,0.59585,20536,2025-12-07T12:48:20.618Z
usdtb,usdtb,USDtb,1.001,1049459540,0.00101246,0.10122,59484,2025-12-07T12:48:26.270Z
