time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-06T14:37:16.664434,Tràng Tiền - Hàng Bài,21.0285,105.8542,11,24,446,204,1,False
2025-12-06T14:37:16.664434,Cầu Giấy - Xuân Thủy,21.035,105.791,21,32,399,261,1,False
2025-12-06T14:37:16.664434,Ngã Tư Sở,21.0127,105.8192,21,31,634,429,1,False
2025-12-06T14:37:16.664434,Hai Bà Trưng - Lò Đúc,20.998,105.8433,27,37,1321,964,1,False
2025-12-06T14:37:16.664434,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-06T14:37:16.664434,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,31,36,235,203,1,False
2025-12-06T14:37:16.664434,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,36,36,6,6,1,False
2025-12-06T14:37:16.664434,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,21,32,433,284,1,False
2025-12-06T14:37:16.664434,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,19,28,360,244,1,False
2025-12-06T14:37:16.664434,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,19,28,360,244,1,False
2025-12-06T14:37:16.664434,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,11,24,446,204,1,False
2025-12-06T14:37:16.664434,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,20,29,628,433,1,False
2025-12-06T14:37:16.664434,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,20,35,412,235,1,False
2025-12-06T14:37:16.664434,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,20,35,412,235,1,False
2025-12-06T14:37:16.664434,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,46,54,525,447,1,False
2025-12-06T14:37:16.664434,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,26,32,350,284,1,False
2025-12-06T14:37:16.664434,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,21,32,399,261,1,False
2025-12-06T14:37:16.664434,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-06T14:37:16.664434,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,21,31,248,168,1,False
2025-12-06T14:37:16.664434,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,16,28,715,408,1,False
