time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-06T16:00:09.846719,Tràng Tiền - Hàng Bài,21.0285,105.8542,16,24,306,204,1,False
2025-12-06T16:00:09.846719,Cầu Giấy - Xuân Thủy,21.035,105.791,26,32,322,261,1,False
2025-12-06T16:00:09.846719,Ngã Tư Sở,21.0127,105.8192,25,31,532,429,1,False
2025-12-06T16:00:09.846719,Hai Bà Trưng - Lò Đúc,20.998,105.8433,30,37,1189,964,1,False
2025-12-06T16:00:09.846719,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-06T16:00:09.846719,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,37,37,197,197,1,False
2025-12-06T16:00:09.846719,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,36,36,6,6,1,False
2025-12-06T16:00:09.846719,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,31,31,293,293,1,False
2025-12-06T16:00:09.846719,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,28,28,244,244,1,False
2025-12-06T16:00:09.846719,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,28,28,244,244,1,False
2025-12-06T16:00:09.846719,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,16,24,306,204,1,False
2025-12-06T16:00:09.846719,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,22,30,571,419,1,False
2025-12-06T16:00:09.846719,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,28,35,294,235,1,False
2025-12-06T16:00:09.846719,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,28,35,294,235,1,False
2025-12-06T16:00:09.846719,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,54,54,447,447,1,False
2025-12-06T16:00:09.846719,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,33,33,276,276,1,False
2025-12-06T16:00:09.846719,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,26,32,322,261,1,False
2025-12-06T16:00:09.846719,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,25,36,117,81,0.92,False
2025-12-06T16:00:09.846719,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,24,30,217,174,1,False
2025-12-06T16:00:09.846719,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,22,28,520,408,1,False
