time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-06T02:10:45.221701,Tràng Tiền - Hàng Bài,21.0285,105.8542,24,24,204,204,1,False
2025-12-06T02:10:45.221701,Cầu Giấy - Xuân Thủy,21.035,105.791,19,32,441,261,1,False
2025-12-06T02:10:45.221701,Ngã Tư Sở,21.0127,105.8192,19,31,700,429,1,False
2025-12-06T02:10:45.221701,Hai Bà Trưng - Lò Đúc,20.998,105.8433,23,37,1550,964,1,False
2025-12-06T02:10:45.221701,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-06T02:10:45.221701,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,28,37,261,197,1,False
2025-12-06T02:10:45.221701,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,14,35,15,6,0.95,False
2025-12-06T02:10:45.221701,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,24,32,379,284,1,False
2025-12-06T02:10:45.221701,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,18,27,380,253,1,False
2025-12-06T02:10:45.221701,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,18,27,380,253,1,False
2025-12-06T02:10:45.221701,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,24,24,204,204,1,False
2025-12-06T02:10:45.221701,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,17,30,739,419,1,False
2025-12-06T02:10:45.221701,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,22,35,374,235,1,False
2025-12-06T02:10:45.221701,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,22,35,374,235,1,False
2025-12-06T02:10:45.221701,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,39,53,620,456,1,False
2025-12-06T02:10:45.221701,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,25,33,364,276,1,False
2025-12-06T02:10:45.221701,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,18,33,465,253,1,False
2025-12-06T02:10:45.221701,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,27,37,108,79,0.981355,False
2025-12-06T02:10:45.221701,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,15,30,348,174,1,False
2025-12-06T02:10:45.221701,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,18,28,635,408,1,False
