time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-06T07:55:58.464406,Tràng Tiền - Hàng Bài,21.0285,105.8542,15,24,327,204,1,False
2025-12-06T07:55:58.464406,Cầu Giấy - Xuân Thủy,21.035,105.791,18,33,465,253,1,False
2025-12-06T07:55:58.464406,Ngã Tư Sở,21.0127,105.8192,14,32,951,416,1,False
2025-12-06T07:55:58.464406,Hai Bà Trưng - Lò Đúc,20.998,105.8433,20,38,1783,938,1,False
2025-12-06T07:55:58.464406,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-06T07:55:58.464406,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,26,37,281,197,1,False
2025-12-06T07:55:58.464406,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,13,37,17,5,0.950185,False
2025-12-06T07:55:58.464406,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,24,32,379,284,0.99638,False
2025-12-06T07:55:58.464406,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,18,28,380,244,1,False
2025-12-06T07:55:58.464406,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,18,28,380,244,1,False
2025-12-06T07:55:58.464406,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,24,327,204,1,False
2025-12-06T07:55:58.464406,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,16,31,786,405,1,False
2025-12-06T07:55:58.464406,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,22,35,374,235,1,False
2025-12-06T07:55:58.464406,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,22,35,374,235,1,False
2025-12-06T07:55:58.464406,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,37,54,653,447,1,False
2025-12-06T07:55:58.464406,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,25,32,364,284,1,False
2025-12-06T07:55:58.464406,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,18,33,465,253,1,False
2025-12-06T07:55:58.464406,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-06T07:55:58.464406,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,18,30,290,174,1,False
2025-12-06T07:55:58.464406,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,16,28,715,408,1,False
