time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-05T09:30:48.014369,Tràng Tiền - Hàng Bài,21.0285,105.8542,14,24,350,204,1,False
2025-12-05T09:30:48.014369,Cầu Giấy - Xuân Thủy,21.035,105.791,15,33,558,253,1,False
2025-12-05T09:30:48.014369,Ngã Tư Sở,21.0127,105.8192,16,30,832,443,1,False
2025-12-05T09:30:48.014369,Hai Bà Trưng - Lò Đúc,20.998,105.8433,18,37,1981,964,1,False
2025-12-05T09:30:48.014369,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,11,23,122,58,1,False
2025-12-05T09:30:48.014369,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,24,37,304,197,1,False
2025-12-05T09:30:48.014369,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,29,36,7,6,0.96,False
2025-12-05T09:30:48.014369,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,19,32,479,284,1,False
2025-12-05T09:30:48.014369,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,16,28,427,244,1,False
2025-12-05T09:30:48.014369,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,16,28,427,244,1,False
2025-12-05T09:30:48.014369,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,14,24,350,204,1,False
2025-12-05T09:30:48.014369,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,13,30,967,419,1,False
2025-12-05T09:30:48.014369,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,15,35,549,235,1,False
2025-12-05T09:30:48.014369,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,15,35,549,235,1,False
2025-12-05T09:30:48.014369,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,38,53,636,456,1,False
2025-12-05T09:30:48.014369,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,23,33,396,276,1,False
2025-12-05T09:30:48.014369,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,15,33,558,253,1,False
2025-12-05T09:30:48.014369,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-05T09:30:48.014369,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,16,31,326,168,1,False
2025-12-05T09:30:48.014369,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,13,28,880,408,1,False
