time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:41:55.296843,Tràng Tiền - Hàng Bài,21.0285,105.8542,15,23,327,213,1,False
2025-12-07T09:41:55.296843,Cầu Giấy - Xuân Thủy,21.035,105.791,15,33,558,253,1,False
2025-12-07T09:41:55.296843,Ngã Tư Sở,21.0127,105.8192,18,30,739,443,1,False
2025-12-07T09:41:55.296843,Hai Bà Trưng - Lò Đúc,20.998,105.8433,21,38,1698,938,1,False
2025-12-07T09:41:55.296843,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:41:55.296843,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,26,37,281,197,1,False
2025-12-07T09:41:55.296843,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,26,35,8,6,0.94,False
2025-12-07T09:41:55.296843,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,24,32,379,284,1,False
2025-12-07T09:41:55.296843,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,17,28,402,244,1,False
2025-12-07T09:41:55.296843,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,17,28,402,244,1,False
2025-12-07T09:41:55.296843,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,23,327,213,1,False
2025-12-07T09:41:55.296843,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,18,30,698,419,1,False
2025-12-07T09:41:55.296843,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,18,36,457,228,1,False
2025-12-07T09:41:55.296843,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,18,36,457,228,1,False
2025-12-07T09:41:55.296843,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,41,54,590,447,1,False
2025-12-07T09:41:55.296843,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,25,33,364,276,1,False
2025-12-07T09:41:55.296843,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,17,33,492,253,1,False
2025-12-07T09:41:55.296843,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-07T09:41:55.296843,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,17,31,307,168,1,False
2025-12-07T09:41:55.296843,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,16,28,715,408,1,False
