time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:51:16.545572,Tràng Tiền - Hàng Bài,21.0285,105.8542,15,24,327,204,1,False
2025-12-07T09:51:16.545572,Cầu Giấy - Xuân Thủy,21.035,105.791,16,33,523,253,1,False
2025-12-07T09:51:16.545572,Ngã Tư Sở,21.0127,105.8192,16,31,832,429,1,False
2025-12-07T09:51:16.545572,Hai Bà Trưng - Lò Đúc,20.998,105.8433,21,37,1698,964,1,False
2025-12-07T09:51:16.545572,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:51:16.545572,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,26,37,281,197,1,False
2025-12-07T09:51:16.545572,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,36,36,6,6,1,False
2025-12-07T09:51:16.545572,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,21,32,433,284,1,False
2025-12-07T09:51:16.545572,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,16,28,427,244,1,False
2025-12-07T09:51:16.545572,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,16,28,427,244,1,False
2025-12-07T09:51:16.545572,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,24,327,204,1,False
2025-12-07T09:51:16.545572,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,19,30,662,419,1,False
2025-12-07T09:51:16.545572,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,16,35,515,235,1,False
2025-12-07T09:51:16.545572,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,16,35,515,235,1,False
2025-12-07T09:51:16.545572,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,42,54,575,447,1,False
2025-12-07T09:51:16.545572,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,20,33,455,276,1,False
2025-12-07T09:51:16.545572,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,16,33,523,253,1,False
2025-12-07T09:51:16.545572,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,29,35,101,83,0.982841,False
2025-12-07T09:51:16.545572,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,18,31,290,168,1,False
2025-12-07T09:51:16.545572,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,15,29,763,394,1,False
