time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T13:45:59.945476,Ngã Tư Trần Duy Hưng - Khuất Duy Tiến,21.008,105.799,21,32,315,206,1,False
2025-12-07T13:45:59.945476,Ngã Tư Hoàng Cầu - Thái Hà,21.011,105.8205,16,31,832,429,1,False
2025-12-07T13:45:59.945476,Ngã Tư Phạm Hùng - Mễ Trì,20.9955,105.7805,28,41,729,497,1,False
2025-12-07T13:45:59.945476,Ngã Tư Hoàng Mai - Kim Đồng,20.9785,105.863,24,33,551,401,1,False
2025-12-07T13:45:59.945476,Ngã Tư Lê Văn Lương - Khuất Duy Tiến,20.9965,105.812,26,35,460,342,0.971424,False
2025-12-07T13:45:59.945476,Ngã Tư Tây Sơn - Chùa Bộc,21.0125,105.8275,19,28,602,408,1,False
2025-12-07T13:45:59.945476,Ngã Tư Trần Khát Chân - Giải Phóng,21.0005,105.853,20,27,342,253,1,False
2025-12-07T13:45:59.945476,Ngã Tư Liễu Giai - Đào Tấn,21.0395,105.821,21,32,1283,842,0.99938,False
2025-12-07T13:45:59.945476,Ngã Tư Phan Chu Trinh - Hàng Bài,21.0283,105.854,16,24,306,204,1,False
2025-12-07T13:45:59.945476,Ngã Tư Trần Phú - Nguyễn Chí Thanh,21.022,105.819,23,32,330,237,1,False
2025-12-07T13:45:59.945476,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,20,36,412,228,1,False
2025-12-07T13:45:59.945476,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,20,36,412,228,1,False
2025-12-07T13:45:59.945476,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,54,54,447,447,1,False
2025-12-07T13:45:59.945476,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,22,33,414,276,1,False
2025-12-07T13:45:59.945476,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,21,33,399,253,1,False
2025-12-07T13:45:59.945476,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-07T13:45:59.945476,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,21,30,248,174,1,False
2025-12-07T13:45:59.945476,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,20,28,572,408,1,False
2025-12-07T13:45:59.945476,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,18,29,698,433,1,False
