time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:33:05.951379,Tràng Tiền - Hàng Bài,21.0285,105.8542,15,24,327,204,1,False
2025-12-07T09:33:05.951379,Cầu Giấy - Xuân Thủy,21.035,105.791,20,33,419,253,1,False
2025-12-07T09:33:05.951379,Ngã Tư Sở,21.0127,105.8192,17,30,783,443,1,False
2025-12-07T09:33:05.951379,Hai Bà Trưng - Lò Đúc,20.998,105.8433,21,37,1698,964,1,False
2025-12-07T09:33:05.951379,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:33:05.951379,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,28,37,261,197,1,False
2025-12-07T09:33:05.951379,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,25,36,8,6,0.97,False
2025-12-07T09:33:05.951379,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,21,32,433,284,1,False
2025-12-07T09:33:05.951379,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,21,28,325,244,1,False
2025-12-07T09:33:05.951379,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,21,28,325,244,1,False
2025-12-07T09:33:05.951379,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,24,327,204,1,False
2025-12-07T09:33:05.951379,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,18,30,698,419,1,False
2025-12-07T09:33:05.951379,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,18,35,457,235,1,False
2025-12-07T09:33:05.951379,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,18,35,457,235,1,False
2025-12-07T09:33:05.951379,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,43,54,562,447,1,False
2025-12-07T09:33:05.951379,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,20,32,455,284,1,False
2025-12-07T09:33:05.951379,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,20,33,419,253,1,False
2025-12-07T09:33:05.951379,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-07T09:33:05.951379,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,15,30,348,174,1,False
2025-12-07T09:33:05.951379,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,18,29,635,394,1,False
