time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:18:38.410748,Tràng Tiền - Hàng Bài,21.0285,105.8542,15,24,327,204,1,False
2025-12-07T09:18:38.410748,Cầu Giấy - Xuân Thủy,21.035,105.791,17,32,492,261,1,False
2025-12-07T09:18:38.410748,Ngã Tư Sở,21.0127,105.8192,17,31,783,429,1,False
2025-12-07T09:18:38.410748,Hai Bà Trưng - Lò Đúc,20.998,105.8433,20,37,1783,964,1,False
2025-12-07T09:18:38.410748,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:18:38.410748,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,27,37,270,197,1,False
2025-12-07T09:18:38.410748,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,27,36,8,6,0.97,False
2025-12-07T09:18:38.410748,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,20,32,455,284,1,False
2025-12-07T09:18:38.410748,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,17,28,402,244,1,False
2025-12-07T09:18:38.410748,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,17,28,402,244,1,False
2025-12-07T09:18:38.410748,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,24,327,204,1,False
2025-12-07T09:18:38.410748,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,17,28,739,449,1,False
2025-12-07T09:18:38.410748,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,18,35,457,235,1,False
2025-12-07T09:18:38.410748,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,18,35,457,235,1,False
2025-12-07T09:18:38.410748,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,45,54,537,447,1,False
2025-12-07T09:18:38.410748,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,21,33,433,276,1,False
2025-12-07T09:18:38.410748,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,17,32,492,261,1,False
2025-12-07T09:18:38.410748,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,24,36,122,81,0.969874,False
2025-12-07T09:18:38.410748,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,18,30,290,174,1,False
2025-12-07T09:18:38.410748,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,17,29,673,394,1,False
