time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:54:32.581120,Tràng Tiền - Hàng Bài,21.0285,105.8542,14,23,350,213,1,False
2025-12-07T09:54:32.581120,Cầu Giấy - Xuân Thủy,21.035,105.791,14,32,598,261,1,False
2025-12-07T09:54:32.581120,Ngã Tư Sở,21.0127,105.8192,17,31,783,429,1,False
2025-12-07T09:54:32.581120,Hai Bà Trưng - Lò Đúc,20.998,105.8433,22,37,1621,964,1,False
2025-12-07T09:54:32.581120,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:54:32.581120,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,29,37,252,197,1,False
2025-12-07T09:54:32.581120,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,36,36,6,6,1,False
2025-12-07T09:54:32.581120,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,23,31,395,293,1,False
2025-12-07T09:54:32.581120,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,16,29,427,235,1,False
2025-12-07T09:54:32.581120,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,16,29,427,235,1,False
2025-12-07T09:54:32.581120,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,14,23,350,213,1,False
2025-12-07T09:54:32.581120,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,18,29,698,433,1,False
2025-12-07T09:54:32.581120,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,18,36,457,228,1,False
2025-12-07T09:54:32.581120,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,18,36,457,228,1,False
2025-12-07T09:54:32.581120,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,41,54,590,447,1,False
2025-12-07T09:54:32.581120,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,22,32,414,284,1,False
2025-12-07T09:54:32.581120,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,14,32,598,261,1,False
2025-12-07T09:54:32.581120,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,31,36,94,81,0.982829,False
2025-12-07T09:54:32.581120,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,17,30,307,174,1,False
2025-12-07T09:54:32.581120,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,15,29,763,394,1,False
