time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T13:01:38.273957,Ngã Tư Trần Duy Hưng - Khuất Duy Tiến,21.008,105.799,20,32,330,206,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hoàng Cầu - Thái Hà,21.011,105.8205,17,31,783,429,1,False
2025-12-07T13:01:38.273957,Ngã Tư Phạm Hùng - Mễ Trì,20.9955,105.7805,27,40,756,510,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hoàng Mai - Kim Đồng,20.9785,105.863,23,33,575,401,1,False
2025-12-07T13:01:38.273957,Ngã Tư Lê Văn Lương - Khuất Duy Tiến,20.9965,105.812,24,35,498,342,0.995918,False
2025-12-07T13:01:38.273957,Ngã Tư Nguyễn Khuyến - Văn Miếu,21.027,105.8345,19,28,602,408,1,False
2025-12-07T13:01:38.273957,Ngã Tư Tây Sơn - Chùa Bộc,21.0125,105.8275,19,28,602,408,1,False
2025-12-07T13:01:38.273957,Ngã Tư Bạch Mai - Đại La,21.0035,105.8575,19,31,250,153,1,False
2025-12-07T13:01:38.273957,Ngã Tư Trần Khát Chân - Giải Phóng,21.0005,105.853,19,28,360,244,1,False
2025-12-07T13:01:38.273957,Ngã Tư Liễu Giai - Đào Tấn,21.0395,105.821,23,32,1171,842,1,False
2025-12-07T13:01:38.273957,Ngã Tư Phan Chu Trinh - Hàng Bài,21.0283,105.854,15,24,327,204,1,False
2025-12-07T13:01:38.273957,Ngã Tư Trần Phú - Nguyễn Chí Thanh,21.022,105.819,23,32,330,237,1,False
2025-12-07T13:01:38.273957,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,21,35,392,235,1,False
2025-12-07T13:01:38.273957,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,21,35,392,235,1,False
2025-12-07T13:01:38.273957,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,54,54,447,447,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,21,33,433,276,1,False
2025-12-07T13:01:38.273957,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,19,33,441,253,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,29,36,101,81,0.968388,False
2025-12-07T13:01:38.273957,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,20,31,261,168,1,False
2025-12-07T13:01:38.273957,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,19,28,602,408,1,False
2025-12-07T13:01:38.273957,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,19,30,662,419,1,False
2025-12-07T13:01:38.273957,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,22,31,413,293,1,False
2025-12-07T13:01:38.273957,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,19,28,360,244,1,False
2025-12-07T13:01:38.273957,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,19,28,360,244,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,15,24,327,204,1,False
2025-12-07T13:01:38.273957,Ngã Tư Trần Duy Hưng - Hoàng Minh Giám,21.009,105.798,16,31,413,213,1,False
2025-12-07T13:01:38.273957,Ngã Tư Hoàng Cầu - La Thành,21.0105,105.8195,17,31,783,429,1,False
2025-12-07T13:01:38.273957,Ngã Tư Phạm Văn Đồng - Xuân Đỉnh,21.058,105.78,34,42,567,459,1,False
2025-12-07T13:01:38.273957,Ngã Tư Phạm Văn Đồng - Cổ Nhuế,21.0585,105.7855,34,41,607,504,1,False
2025-12-07T13:01:38.273957,Ngã Tư Nguyễn Khuyến - Văn Miếu,21.027,105.8345,19,28,602,408,1,False
2025-12-07T13:01:38.273957,Ngã Tư Tây Sơn - Đường vành đai 2,21.013,105.828,19,28,602,408,1,False
2025-12-07T13:01:38.273957,Ngã Tư Láng Hạ - Đường Láng,21.018,105.8185,23,32,330,237,1,False
2025-12-07T13:01:38.273957,Ngã Tư Láng - Yên Lãng,21.0165,105.819,19,30,662,419,1,False
2025-12-07T13:01:38.273957,Ngã Tư Ô Chợ Dừa - Thái Hà,21.014,105.822,19,29,729,478,1,False
2025-12-07T13:01:38.273957,Ngã Tư Trần Khát Chân - Phố Huế,21.0015,105.854,18,28,380,244,1,False
2025-12-07T13:01:38.273957,Ngã Tư Bạch Mai - Đại La,21.0035,105.8575,20,31,238,153,1,False
