time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T04:00:09.001858,Tràng Tiền - Hàng Bài,21.0285,105.8542,16,24,306,204,1,False
2025-12-07T04:00:09.001858,Cầu Giấy - Xuân Thủy,21.035,105.791,18,33,465,253,1,False
2025-12-07T04:00:09.001858,Ngã Tư Sở,21.0127,105.8192,18,31,739,429,1,False
2025-12-07T04:00:09.001858,Hai Bà Trưng - Lò Đúc,20.998,105.8433,28,38,1273,938,1,False
2025-12-07T04:00:09.001858,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T04:00:09.001858,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,28,37,261,197,1,False
2025-12-07T04:00:09.001858,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,29,36,7,6,0.97,False
2025-12-07T04:00:09.001858,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,23,31,395,293,1,False
2025-12-07T04:00:09.001858,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,17,28,402,244,1,False
2025-12-07T04:00:09.001858,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,17,28,402,244,1,False
2025-12-07T04:00:09.001858,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,16,24,306,204,1,False
2025-12-07T04:00:09.001858,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,18,29,698,433,1,False
2025-12-07T04:00:09.001858,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,20,36,412,228,1,False
2025-12-07T04:00:09.001858,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,20,36,412,228,1,False
2025-12-07T04:00:09.001858,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,54,54,447,447,1,False
2025-12-07T04:00:09.001858,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,27,34,337,268,1,False
2025-12-07T04:00:09.001858,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,18,33,465,253,1,False
2025-12-07T04:00:09.001858,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-07T04:00:09.001858,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,19,32,274,163,1,False
2025-12-07T04:00:09.001858,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,15,28,763,408,1,False
