time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T09:21:30.416479,Tràng Tiền - Hàng Bài,21.0285,105.8542,11,23,446,213,1,False
2025-12-07T09:21:30.416479,Cầu Giấy - Xuân Thủy,21.035,105.791,16,32,523,261,1,False
2025-12-07T09:21:30.416479,Ngã Tư Sở,21.0127,105.8192,18,31,739,429,1,False
2025-12-07T09:21:30.416479,Hai Bà Trưng - Lò Đúc,20.998,105.8433,22,37,1621,964,1,False
2025-12-07T09:21:30.416479,Ngã Tư Hàng Bài - Lê Thạch,21.028,105.853,0,0,0,0,0.5,True
2025-12-07T09:21:30.416479,Ngã Tư Phạm Ngọc Thạch - Xã Đàn,21.012,105.831,26,37,281,197,1,False
2025-12-07T09:21:30.416479,Ngã Tư Nguyễn Trãi - Khuất Duy Tiến,20.9985,105.8155,27,35,8,6,0.98,False
2025-12-07T09:21:30.416479,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,22,32,413,284,1,False
2025-12-07T09:21:30.416479,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,18,27,380,253,1,False
2025-12-07T09:21:30.416479,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,18,27,380,253,1,False
2025-12-07T09:21:30.416479,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,11,23,446,213,1,False
2025-12-07T09:21:30.416479,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,17,29,739,433,1,False
2025-12-07T09:21:30.416479,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,16,36,515,228,1,False
2025-12-07T09:21:30.416479,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,16,36,515,228,1,False
2025-12-07T09:21:30.416479,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,44,53,549,456,1,False
2025-12-07T09:21:30.416479,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,23,33,396,276,1,False
2025-12-07T09:21:30.416479,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,17,32,492,261,1,False
2025-12-07T09:21:30.416479,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,27,36,108,81,0.978519,False
2025-12-07T09:21:30.416479,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,14,31,373,168,1,False
2025-12-07T09:21:30.416479,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,16,28,715,408,1,False
