time,intersection,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-12-07T13:07:28.316832,Ngã Tư Trần Duy Hưng - Khuất Duy Tiến,21.008,105.799,23,33,287,200,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hoàng Cầu - Thái Hà,21.011,105.8205,19,31,700,429,1,False
2025-12-07T13:07:28.316832,Ngã Tư Phạm Hùng - Mễ Trì,20.9955,105.7805,27,41,756,497,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hoàng Mai - Kim Đồng,20.9785,105.863,26,33,509,401,1,False
2025-12-07T13:07:28.316832,Ngã Tư Lê Văn Lương - Khuất Duy Tiến,20.9965,105.812,27,35,443,342,0.995915,False
2025-12-07T13:07:28.316832,Ngã Tư Tây Sơn - Chùa Bộc,21.0125,105.8275,16,28,715,408,1,False
2025-12-07T13:07:28.316832,Ngã Tư Trần Khát Chân - Giải Phóng,21.0005,105.853,18,28,380,244,1,False
2025-12-07T13:07:28.316832,Ngã Tư Liễu Giai - Đào Tấn,21.0395,105.821,23,32,1171,842,0.99969,False
2025-12-07T13:07:28.316832,Ngã Tư Phan Chu Trinh - Hàng Bài,21.0283,105.854,16,23,306,213,1,False
2025-12-07T13:07:28.316832,Ngã Tư Trần Phú - Nguyễn Chí Thanh,21.022,105.819,21,32,361,237,1,False
2025-12-07T13:07:28.316832,Ngã Tư Cầu Giấy - Duy Tân,21.038,105.787,21,35,392,235,1,False
2025-12-07T13:07:28.316832,Ngã Tư Xuân Thủy - Nguyễn Phong Sắc,21.036,105.792,21,35,392,235,1,False
2025-12-07T13:07:28.316832,Ngã Tư Nguyễn Văn Cừ - Long Biên,21.0445,105.8935,54,54,447,447,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hồ Tùng Mậu - Phạm Văn Đồng,21.0505,105.79,25,32,364,284,1,False
2025-12-07T13:07:28.316832,Ngã Tư Mai Dịch - Cầu Giấy,21.0355,105.7865,18,33,465,253,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hoàng Quốc Việt - Phạm Văn Đồng,21.0565,105.791,36,36,81,81,1,False
2025-12-07T13:07:28.316832,Ngã Tư Vọng - Giải Phóng,21.0015,105.857,20,31,261,168,1,False
2025-12-07T13:07:28.316832,Ngã Tư Kim Liên - Xã Đàn,21.014,105.83,17,28,673,408,1,False
2025-12-07T13:07:28.316832,Ngã Tư Láng - Thái Thịnh,21.016,105.8185,20,30,628,419,1,False
2025-12-07T13:07:28.316832,Ngã Tư Trần Phú - Láng Hạ,21.0225,105.818,23,31,395,293,1,False
2025-12-07T13:07:28.316832,Ngã Tư Giải Phóng - Đại Cồ Việt,21.001,105.851,16,28,427,244,1,False
2025-12-07T13:07:28.316832,Ngã Tư Thanh Nhàn - Bạch Mai,21.0025,105.855,16,28,427,244,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hàng Khay - Hàng Bài,21.0286,105.8545,18,24,272,204,1,False
2025-12-07T13:07:28.316832,Ngã Tư Trần Duy Hưng - Hoàng Minh Giám,21.009,105.798,20,33,330,200,1,False
2025-12-07T13:07:28.316832,Ngã Tư Hoàng Cầu - La Thành,21.0105,105.8195,18,31,739,429,1,False
2025-12-07T13:07:28.316832,Ngã Tư Phạm Văn Đồng - Xuân Đỉnh,21.058,105.78,32,42,603,459,1,False
2025-12-07T13:07:28.316832,Ngã Tư Phạm Văn Đồng - Cổ Nhuế,21.0585,105.7855,34,42,607,492,1,False
2025-12-07T13:07:28.316832,Ngã Tư Nguyễn Khuyến - Văn Miếu,21.027,105.8345,17,28,673,408,1,False
2025-12-07T13:07:28.316832,Ngã Tư Tây Sơn - Đường vành đai 2,21.013,105.828,17,28,673,408,1,False
